0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"{'id': '61edb4041e79040001d84030', 'symbol': 'XBTUSDTM', 'autoDeposit': False, 'maintMarginReq': 0.005, 'riskLimit': 500000, 'realLeverage': 30.4, 'crossMode': False, 'delevPercentage': 0.0, 'openingTimestamp': 1643801400200, 'currentTimestamp': 1643801409940, 'currentQty': -120, 'currentCost': -4620.24, 'currentComm': 2.772144, 'unrealisedCost': -4620.24, 'realisedGrossCost': 0.0, 'realisedCost': 2.772144, 'isOpen': True, 'markPrice': 38519.05, 'markValue': -4622.286, 'posCost': -4620.24, 'posCross': 0.0, 'posInit': 154.00799985, 'posComm': 2.8645488, 'posLoss': 0.0, 'posMargin': 156.87254865, 'posMaint': 26.05353336, 'maintMargin': 154.82654865, 'realisedGrossPnl': 0.0, 'realisedPnl': -2.772144, 'unrealisedPnl': -2.046, 'unrealisedPnlPcnt': -0.0004, 'unrealisedRoePcnt': -0.0133, 'avgEntryPrice': 38502.0, 'liquidationPrice': 39592.0, 'bankruptPrice': 39786.0, 'settleCurrency': 'USDT', 'isInverse': False, 'maintainMargin': 0.005}",BTC/USDT:USDT,1643801409940.0,,154.00799985,0.03333333330086749,26.05353336,0.005,38502.0,4620.24,30.4,-2.046,120.0,0.001,,39592.0,38519.05,154.82654865,isolated,sell,-0.013285024167528659
