0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"{'id': '61edb4041e79040001d84030', 'symbol': 'XBTUSDTM', 'autoDeposit': False, 'maintMarginReq': 0.005, 'riskLimit': 500000, 'realLeverage': 30.54, 'crossMode': False, 'delevPercentage': 0.0, 'openingTimestamp': 1643808603964, 'currentTimestamp': 1643808615396, 'currentQty': -120, 'currentCost': -4623.48, 'currentComm': 2.774088, 'unrealisedCost': -4623.48, 'realisedGrossCost': 0.0, 'realisedCost': 2.774088, 'isOpen': True, 'markPrice': 38551.86, 'markValue': -4626.2232, 'posCost': -4623.48, 'posCross': 0.0, 'posInit': 154.11599985, 'posComm': 2.8665576, 'posLoss': 0.0, 'posMargin': 156.98255745, 'posMaint': 25.9839576, 'maintMargin': 154.23935745, 'realisedGrossPnl': 0.0, 'realisedPnl': -2.86185243, 'unrealisedPnl': -2.7432, 'unrealisedPnlPcnt': -0.0006, 'unrealisedRoePcnt': -0.0178, 'avgEntryPrice': 38529.0, 'liquidationPrice': 39620.0, 'bankruptPrice': 39814.0, 'settleCurrency': 'USDT', 'isInverse': False, 'maintainMargin': 0.005}",BTC/USDT:USDT,1643808615396.0,,154.11599985,0.033333333300890236,25.9839576,0.005,38529.0,4623.48,30.54,-2.7432,120.0,0.001,,39620.0,38551.86,154.23935745,isolated,sell,-0.017799579554815443
"{'id': '61edb4041e79040001d84030', 'symbol': 'XBTUSDTM', 'autoDeposit': False, 'maintMarginReq': 0.005, 'riskLimit': 500000, 'realLeverage': 28.53, 'crossMode': False, 'delevPercentage': 0.54, 'openingTimestamp': 1643808603964, 'currentTimestamp': 1643809557924, 'currentQty': -120, 'currentCost': -4623.48, 'currentComm': 2.774088, 'unrealisedCost': -4623.48, 'realisedGrossCost': 0.0, 'realisedCost': 2.774088, 'isOpen': True, 'markPrice': 38462.96, 'markValue': -4615.5552, 'posCost': -4623.48, 'posCross': 0.0, 'posInit': 154.11599985, 'posComm': 2.8665576, 'posLoss': 0.0, 'posMargin': 156.98255745, 'posMaint': 25.9839576, 'maintMargin': 164.90735745, 'realisedGrossPnl': 0.0, 'realisedPnl': -2.86185243, 'unrealisedPnl': 7.9248, 'unrealisedPnlPcnt': 0.0017, 'unrealisedRoePcnt': 0.0514, 'avgEntryPrice': 38529.0, 'liquidationPrice': 39620.0, 'bankruptPrice': 39814.0, 'settleCurrency': 'USDT', 'isInverse': False, 'maintainMargin': 0.005}",BTC/USDT:USDT,1643809557924.0,,154.11599985,0.033333333300890236,25.9839576,0.005,38529.0,4623.48,28.53,7.9248,120.0,0.001,,39620.0,38462.96,164.90735745,isolated,sell,0.05142100760280017,False,3876.5200000000004,3876.5200000000004,0.1006130447195619,0.12916296815385814,38444.0,0.1006130447195619
