0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"{'id': '61edb4041e79040001d84030', 'symbol': 'XBTUSDTM', 'autoDeposit': False, 'maintMarginReq': 0.005, 'riskLimit': 500000, 'realLeverage': 25.37, 'crossMode': False, 'delevPercentage': 0.47, 'openingTimestamp': 1643764499637, 'currentTimestamp': 1643764509329, 'currentQty': 100, 'currentCost': 3864.1, 'currentComm': 2.31846, 'unrealisedCost': 3864.1, 'realisedGrossCost': 0.0, 'realisedCost': 2.31846, 'isOpen': True, 'markPrice': 38618.42, 'markValue': 3861.842, 'posCost': 3864.1, 'posCross': 0.0, 'posInit': 154.564, 'posComm': 2.4111984, 'posLoss': 0.0, 'posMargin': 156.9751984, 'posMaint': 21.7316984, 'maintMargin': 154.7171984, 'realisedGrossPnl': 0.0, 'realisedPnl': -2.31846, 'unrealisedPnl': -2.258, 'unrealisedPnlPcnt': -0.0006, 'unrealisedRoePcnt': -0.0146, 'avgEntryPrice': 38641.0, 'liquidationPrice': 37289.0, 'bankruptPrice': 37095.0, 'settleCurrency': 'USDT', 'isInverse': False, 'maintainMargin': 0.005}",BTC/USDT:USDT,1643764509329.0,,154.564,0.04,21.7316984,0.005,38641.0,3864.1,25.37,-2.258,100.0,0.001,,37289.0,38618.42,154.7171984,isolated,buy,-0.014608835175073108
