0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"{'id': '61edb4041e79040001d84030', 'symbol': 'XBTUSDTM', 'autoDeposit': False, 'maintMarginReq': 0.005, 'riskLimit': 500000, 'realLeverage': 30.49, 'crossMode': False, 'delevPercentage': 0.0, 'openingTimestamp': 1643906700381, 'currentTimestamp': 1643906710204, 'currentQty': -140, 'currentCost': -5156.34, 'currentComm': 3.093804, 'unrealisedCost': -5156.34, 'realisedGrossCost': 0.0, 'realisedCost': 3.093804, 'isOpen': True, 'markPrice': 36850.89, 'markValue': -5159.1246, 'posCost': -5156.34, 'posCross': 0.0, 'posInit': 171.87799983, 'posComm': 3.1969308, 'posLoss': 0.0, 'posMargin': 175.07493063, 'posMaint': 28.9786308, 'maintMargin': 172.29033063, 'realisedGrossPnl': 0.0, 'realisedPnl': -3.093804, 'unrealisedPnl': -2.7846, 'unrealisedPnlPcnt': -0.0005, 'unrealisedRoePcnt': -0.0162, 'avgEntryPrice': 36831.0, 'liquidationPrice': 37874.0, 'bankruptPrice': 38059.0, 'settleCurrency': 'USDT', 'isInverse': False, 'maintainMargin': 0.005}",BTC/USDT:USDT,1643906710204.0,,171.87799983,0.03333333330036421,28.9786308,0.005,36831.0,5156.34,30.49,-2.7846,140.0,0.001,,37874.0,36850.89,172.29033063,isolated,sell,-0.01620102632538297
