t,o,h,l,c,v
1641883500000,42035.0,42078.0,41951.0,42069.0,112486
1641884400000,42076.0,42174.0,42060.0,42132.0,106154
1641885300000,42131.0,42200.0,42131.0,42163.0,71618
1641886200000,42163.0,42180.0,42080.0,42096.0,79266
1641887100000,42095.0,42278.0,42063.0,42188.0,155826
1641888000000,42189.0,42316.0,42178.0,42296.0,193834
1641888900000,42296.0,42710.0,42192.0,42205.0,594437
1641889800000,42204.0,42238.0,41849.0,41973.0,615915
1641890700000,41974.0,42033.0,41900.0,41967.0,310168
1641891600000,41967.0,42024.0,41818.0,41884.0,218334
1641892500000,41884.0,42013.0,41868.0,41991.0,155074
1641893400000,41992.0,42094.0,41992.0,42074.0,155933
1641894300000,42075.0,42124.0,41937.0,41968.0,207973
1641895200000,41967.0,42050.0,41931.0,41931.0,146753
1641896100000,41931.0,41932.0,41750.0,41785.0,494956
1641897000000,41785.0,41788.0,41685.0,41764.0,259937
1641897900000,41763.0,41774.0,41557.0,41598.0,267651
1641898800000,41597.0,41807.0,41565.0,41742.0,271731
1641899700000,41741.0,41787.0,41683.0,41779.0,125328
1641900600000,41780.0,41918.0,41714.0,41765.0,251991
1641901500000,41765.0,41900.0,41764.0,41805.0,99537
1641902400000,41801.0,41900.0,41707.0,41880.0,121352
1641903300000,41880.0,41945.0,41813.0,41853.0,116432
1641904200000,41865.0,41907.0,41765.0,41874.0,105420
1641905100000,41879.0,41886.0,41789.0,41789.0,72006
1641906000000,41789.0,41859.0,41759.0,41832.0,130518
1641906900000,41832.0,41870.0,41672.0,41700.0,147936
1641907800000,41699.0,41788.0,41573.0,41575.0,297186
1641908700000,41576.0,41707.0,41576.0,41697.0,231079
1641909600000,41697.0,41816.0,41635.0,41748.0,205147
1641910500000,41748.0,41748.0,41330.0,41331.0,763361
1641911400000,41331.0,41494.0,41249.0,41403.0,583195
1641912300000,41404.0,41690.0,41369.0,41608.0,344037
1641913200000,41608.0,42235.0,41561.0,41911.0,932308
1641914100000,41911.0,41953.0,41697.0,41773.0,288354
1641915000000,41784.0,41939.0,41422.0,41484.0,557304
1641915900000,41484.0,41760.0,41459.0,41728.0,268406
1641916800000,41728.0,42142.0,41671.0,42111.0,628089
1641917700000,42128.0,42446.0,42128.0,42432.0,609604
1641918600000,42433.0,42887.0,42412.0,42750.0,847907
1641919500000,42748.0,42820.0,42600.0,42667.0,420778
1641920400000,42667.0,43073.0,42667.0,42959.0,747115
1641921300000,42959.0,43020.0,42250.0,42352.0,1157586
1641922200000,42352.0,42592.0,42323.0,42524.0,457287
1641923100000,42525.0,42565.0,42406.0,42515.0,250180
1641924000000,42514.0,42525.0,42328.0,42465.0,224664
1641924900000,42465.0,42689.0,42424.0,42650.0,219526
1641925800000,42649.0,42843.0,42592.0,42829.0,302597
1641926700000,42830.0,42877.0,42680.0,42715.0,276171
1641927600000,42716.0,42748.0,42620.0,42727.0,262609
1641928500000,42727.0,42826.0,42608.0,42706.0,286305
1641929400000,42705.0,42815.0,42545.0,42765.0,273680
1641930300000,42770.0,43056.0,42770.0,42945.0,427904
1641931200000,42945.0,43075.0,42773.0,42801.0,296018
1641932100000,42800.0,42876.0,42775.0,42785.0,189355
1641933000000,42786.0,42881.0,42707.0,42790.0,181972
1641933900000,42790.0,42833.0,42668.0,42760.0,276946
1641934800000,42759.0,42788.0,42710.0,42711.0,106215
1641935700000,42711.0,42760.0,42659.0,42680.0,127414
1641936600000,42680.0,42725.0,42602.0,42688.0,128427
1641937500000,42688.0,42730.0,42626.0,42645.0,115782
1641938400000,42645.0,42686.0,42610.0,42615.0,78823
1641939300000,42615.0,42700.0,42584.0,42631.0,83938
1641940200000,42632.0,42684.0,42621.0,42625.0,63244
1641941100000,42625.0,42755.0,42625.0,42694.0,159859
1641942000000,42694.0,42869.0,42641.0,42853.0,205951
1641942900000,42854.0,42854.0,42733.0,42774.0,104708
1641943800000,42773.0,42796.0,42662.0,42769.0,186046
1641944700000,42770.0,42788.0,42611.0,42692.0,169460
1641945600000,42697.0,42918.0,42671.0,42911.0,238528
1641946500000,42911.0,42934.0,42700.0,42818.0,236948
1641947400000,42818.0,42827.0,42608.0,42608.0,154834
1641948300000,42609.0,42706.0,42555.0,42671.0,213190
1641949200000,42668.0,42748.0,42584.0,42598.0,109637
1641950100000,42598.0,42669.0,42538.0,42627.0,137205
1641951000000,42628.0,42678.0,42555.0,42576.0,73059
1641951900000,42576.0,42624.0,42558.0,42611.0,82909
1641952800000,42610.0,42680.0,42608.0,42627.0,45787
1641953700000,42628.0,42694.0,42566.0,42603.0,77239
1641954600000,42603.0,42616.0,42534.0,42545.0,90285
1641955500000,42546.0,42546.0,42400.0,42537.0,307035
1641956400000,42540.0,42564.0,42480.0,42522.0,82750
1641957300000,42522.0,42599.0,42513.0,42575.0,100060
1641958200000,42575.0,42639.0,42557.0,42610.0,104672
1641959100000,42610.0,42610.0,42550.0,42592.0,80298
1641960000000,42592.0,42715.0,42585.0,42686.0,80402
1641960900000,42686.0,42686.0,42558.0,42575.0,70823
1641961800000,42575.0,42575.0,42515.0,42563.0,69984
1641962700000,42563.0,42608.0,42530.0,42607.0,90887
1641963600000,42608.0,42685.0,42544.0,42676.0,54865
1641964500000,42676.0,42700.0,42651.0,42666.0,63854
1641965400000,42666.0,42729.0,42643.0,42729.0,49753
1641966300000,42728.0,42755.0,42647.0,42687.0,89023
1641967200000,42687.0,42727.0,42641.0,42688.0,66144
1641968100000,42688.0,42688.0,42604.0,42686.0,68441
1641969000000,42685.0,42848.0,42685.0,42702.0,208193
1641969900000,42700.0,42702.0,42581.0,42655.0,198950
1641970800000,42654.0,42655.0,42511.0,42512.0,101089
1641971700000,42512.0,42568.0,42451.0,42513.0,283305
1641972600000,42514.0,42616.0,42513.0,42582.0,123219
1641973500000,42581.0,42582.0,42530.0,42552.0,65174
1641974400000,42551.0,42680.0,42497.0,42672.0,119937
1641975300000,42671.0,42698.0,42584.0,42587.0,142811
1641976200000,42586.0,42638.0,42547.0,42563.0,91585
1641977100000,42563.0,42657.0,42563.0,42588.0,73242
1641978000000,42589.0,42720.0,42563.0,42633.0,145269
1641978900000,42634.0,42895.0,42616.0,42855.0,177157
1641979800000,42856.0,42858.0,42660.0,42662.0,161584
1641980700000,42663.0,42780.0,42626.0,42780.0,135299
1641981600000,42779.0,42948.0,42718.0,42948.0,298306
1641982500000,42948.0,42960.0,42823.0,42843.0,194751
1641983400000,42843.0,42873.0,42726.0,42766.0,152623
1641984300000,42765.0,42818.0,42733.0,42734.0,267376
1641985200000,42734.0,42795.0,42710.0,42759.0,112013
1641986100000,42758.0,42820.0,42733.0,42743.0,92782
1641987000000,42742.0,43429.0,42658.0,43089.0,984146
1641987900000,43090.0,43200.0,42865.0,42917.0,489549
1641988800000,42916.0,43017.0,42859.0,42886.0,274725
1641989700000,42887.0,43167.0,42880.0,43115.0,304171
1641990600000,43114.0,43250.0,43041.0,43051.0,351144
1641991500000,43051.0,43253.0,43001.0,43252.0,248321
1641992400000,43252.0,43368.0,43200.0,43229.0,437740
1641993300000,43229.0,43382.0,43170.0,43359.0,351707
1641994200000,43359.0,43951.0,43287.0,43909.0,1981079
1641995100000,43909.0,44051.0,43772.0,43882.0,725175
1641996000000,43883.0,43922.0,43653.0,43700.0,559930
1641996900000,43699.0,43842.0,43699.0,43766.0,362074
1641997800000,43765.0,43900.0,43656.0,43705.0,653074
1641998700000,43704.0,43846.0,43664.0,43815.0,413880
1641999600000,43816.0,43900.0,43712.0,43859.0,376000
1642000500000,43860.0,43860.0,43739.0,43755.0,273845
1642001400000,43756.0,43773.0,43375.0,43505.0,842804
1642002300000,43505.0,43589.0,43445.0,43533.0,376110
1642003200000,43533.0,43658.0,43425.0,43452.0,357205
1642004100000,43452.0,43574.0,43301.0,43496.0,387343
1642005000000,43497.0,43640.0,43496.0,43600.0,295362
1642005900000,43599.0,43617.0,43541.0,43604.0,179580
1642006800000,43604.0,43605.0,43475.0,43540.0,216204
1642007700000,43541.0,43699.0,43541.0,43684.0,221305
1642008600000,43679.0,43744.0,43647.0,43683.0,244338
1642009500000,43684.0,43843.0,43676.0,43801.0,278385
1642010400000,43811.0,43849.0,43728.0,43741.0,177121
1642011300000,43742.0,43844.0,43526.0,43768.0,424608
1642012200000,43768.0,43803.0,43624.0,43637.0,176271
1642013100000,43637.0,43699.0,43541.0,43556.0,254467
1642014000000,43556.0,43585.0,43501.0,43584.0,223126
1642014900000,43585.0,43649.0,43521.0,43642.0,147264
1642015800000,43643.0,43643.0,43542.0,43550.0,129935
1642016700000,43550.0,43724.0,43550.0,43711.0,124900
1642017600000,43712.0,43726.0,43634.0,43636.0,112829
1642018500000,43636.0,43727.0,43635.0,43670.0,74255
1642019400000,43670.0,43700.0,43610.0,43700.0,80572
1642020300000,43699.0,43972.0,43693.0,43798.0,469629
1642021200000,43798.0,43928.0,43778.0,43900.0,193162
1642022100000,43900.0,44300.0,43900.0,44063.0,824930
1642023000000,44070.0,44075.0,43767.0,43795.0,572235
1642023900000,43795.0,43877.0,43725.0,43741.0,276871
1642024800000,43742.0,43806.0,43730.0,43778.0,154346
1642025700000,43779.0,43875.0,43769.0,43853.0,118680
1642026600000,43851.0,43914.0,43850.0,43853.0,85534
1642027500000,43852.0,43853.0,43775.0,43821.0,67235
1642028400000,43822.0,43914.0,43805.0,43890.0,143906
1642029300000,43891.0,43990.0,43860.0,43862.0,202465
1642030200000,43863.0,43992.0,43862.0,43958.0,128152
1642031100000,43959.0,43961.0,43863.0,43890.0,177910
1642032000000,43890.0,44030.0,43850.0,43876.0,283865
1642032900000,43876.0,43883.0,43792.0,43842.0,194910
1642033800000,43841.0,43873.0,43733.0,43736.0,185472
1642034700000,43736.0,43792.0,43659.0,43695.0,217173
1642035600000,43696.0,43780.0,43686.0,43741.0,139566
1642036500000,43740.0,43767.0,43576.0,43604.0,154405
1642037400000,43605.0,43647.0,43517.0,43521.0,193467
1642038300000,43522.0,43606.0,43509.0,43530.0,133780
1642039200000,43531.0,43609.0,43531.0,43609.0,112974
1642040100000,43608.0,43637.0,43602.0,43619.0,75689
1642041000000,43619.0,43660.0,43618.0,43634.0,65429
1642041900000,43633.0,43634.0,43528.0,43588.0,113416
1642042800000,43588.0,43636.0,43430.0,43430.0,157209
1642043700000,43430.0,43479.0,43427.0,43429.0,152830
1642044600000,43428.0,43530.0,43419.0,43530.0,98529
1642045500000,43530.0,43549.0,43482.0,43490.0,60886
1642046400000,43489.0,43622.0,43479.0,43611.0,222344
1642047300000,43611.0,43664.0,43605.0,43643.0,165229
1642048200000,43643.0,43707.0,43628.0,43702.0,150569
1642049100000,43706.0,43707.0,43587.0,43609.0,146662
1642050000000,43610.0,43643.0,43573.0,43580.0,121300
1642050900000,43581.0,43692.0,43573.0,43692.0,71752
1642051800000,43691.0,43762.0,43631.0,43632.0,129216
1642052700000,43631.0,43706.0,43620.0,43655.0,49896
1642053600000,43651.0,43740.0,43627.0,43696.0,101275
1642054500000,43701.0,43786.0,43700.0,43735.0,125238
1642055400000,43734.0,43771.0,43688.0,43700.0,77529
1642056300000,43704.0,43717.0,43640.0,43705.0,102174
1642057200000,43704.0,43709.0,43656.0,43694.0,67094
1642058100000,43693.0,43751.0,43690.0,43695.0,71970
1642059000000,43694.0,43715.0,43561.0,43602.0,122016
1642059900000,43603.0,43700.0,43589.0,43689.0,81553
1642060800000,43689.0,43817.0,43661.0,43817.0,112715
1642061700000,43817.0,43833.0,43760.0,43799.0,101951
1642062600000,43800.0,43849.0,43774.0,43815.0,127711
1642063500000,43815.0,43869.0,43784.0,43867.0,137105
1642064400000,43866.0,43870.0,43760.0,43782.0,132980
1642065300000,43782.0,43933.0,43727.0,43874.0,250008
1642066200000,43874.0,43963.0,43732.0,43756.0,302007
1642067100000,43756.0,43863.0,43730.0,43863.0,161794
1642068000000,43863.0,43994.0,43849.0,43950.0,206145
1642068900000,43951.0,43990.0,43843.0,43865.0,154914
1642069800000,43865.0,43934.0,43811.0,43841.0,157201
1642070700000,43841.0,43857.0,43746.0,43772.0,147437
1642071600000,43772.0,43813.0,43628.0,43647.0,286410
1642072500000,43647.0,43700.0,43501.0,43616.0,335455
1642073400000,43617.0,43699.0,43616.0,43688.0,180334
1642074300000,43689.0,43689.0,43570.0,43599.0,181075
1642075200000,43594.0,43785.0,43575.0,43761.0,238454
1642076100000,43761.0,43762.0,43664.0,43750.0,119776
1642077000000,43749.0,43770.0,43681.0,43725.0,64065
1642077900000,43726.0,43791.0,43685.0,43791.0,80742
1642078800000,43790.0,43791.0,43714.0,43739.0,72164
1642079700000,43738.0,43746.0,43672.0,43682.0,77563
1642080600000,43681.0,43931.0,43673.0,43792.0,281641
1642081500000,43792.0,43896.0,43792.0,43896.0,113963
1642082400000,43896.0,43966.0,43816.0,43945.0,402781
1642083300000,43946.0,44297.0,43930.0,44164.0,814376
1642084200000,44163.0,44379.0,44065.0,44128.0,985216
1642085100000,44128.0,44177.0,43931.0,44123.0,525836
1642086000000,44121.0,44170.0,43712.0,43748.0,517772
1642086900000,43748.0,43753.0,43155.0,43282.0,1952040
1642087800000,43282.0,43282.0,42976.0,43106.0,949651
1642088700000,43105.0,43233.0,42851.0,43180.0,1147892
1642089600000,43180.0,43474.0,43060.0,43177.0,776758
1642090500000,43177.0,43362.0,43115.0,43308.0,452288
1642091400000,43308.0,43400.0,43237.0,43331.0,313986
1642092300000,43336.0,43366.0,43207.0,43231.0,228604
1642093200000,43232.0,43232.0,42866.0,42867.0,504388
1642094100000,42866.0,42943.0,42559.0,42809.0,1224676
1642095000000,42809.0,42936.0,42722.0,42758.0,486678
1642095900000,42758.0,42844.0,42624.0,42806.0,468412
1642096800000,42807.0,42921.0,42729.0,42797.0,257772
1642097700000,42803.0,42939.0,42803.0,42894.0,164222
1642098600000,42887.0,42896.0,42702.0,42738.0,251483
1642099500000,42738.0,42831.0,42628.0,42701.0,206518
1642100400000,42701.0,42864.0,42666.0,42825.0,379620
1642101300000,42829.0,42875.0,42588.0,42688.0,323354
1642102200000,42689.0,42711.0,42536.0,42644.0,285235
1642103100000,42644.0,42729.0,42530.0,42687.0,260287
1642104000000,42688.0,42688.0,42310.0,42423.0,994938
1642104900000,42423.0,42589.0,42412.0,42583.0,373622
1642105800000,42584.0,42642.0,42462.0,42624.0,264731
1642106700000,42621.0,42838.0,42517.0,42837.0,369744
1642107600000,42838.0,42844.0,42667.0,42744.0,378993
1642108500000,42744.0,42850.0,42721.0,42721.0,237082
1642109400000,42720.0,42799.0,42715.0,42791.0,113758
1642110300000,42791.0,42854.0,42757.0,42790.0,181763
1642111200000,42790.0,42875.0,42731.0,42751.0,131520
1642112100000,42752.0,42805.0,42727.0,42777.0,113336
1642113000000,42777.0,42788.0,42442.0,42608.0,313993
1642113900000,42607.0,42621.0,42484.0,42585.0,115691
1642114800000,42586.0,42687.0,42524.0,42638.0,187096
1642115700000,42640.0,42680.0,42544.0,42620.0,178504
1642116600000,42621.0,42717.0,42583.0,42649.0,140950
1642117500000,42649.0,42649.0,42489.0,42556.0,229899
1642118400000,42555.0,42650.0,42352.0,42649.0,504798
1642119300000,42649.0,42718.0,42465.0,42482.0,352897
1642120200000,42483.0,42732.0,42482.0,42731.0,264317
1642121100000,42732.0,42760.0,42641.0,42740.0,221614
1642122000000,42740.0,42744.0,42659.0,42670.0,153321
1642122900000,42669.0,42697.0,42600.0,42600.0,100470
1642123800000,42601.0,42665.0,42536.0,42549.0,108458
1642124700000,42548.0,42632.0,42534.0,42575.0,67458
1642125600000,42574.0,42587.0,42464.0,42475.0,100260
1642126500000,42474.0,42615.0,42416.0,42614.0,118447
1642127400000,42614.0,42696.0,42520.0,42688.0,109174
1642128300000,42687.0,42711.0,42652.0,42710.0,117171
1642129200000,42705.0,42721.0,42582.0,42612.0,106030
1642130100000,42613.0,42633.0,42564.0,42628.0,52816
1642131000000,42629.0,42713.0,42628.0,42639.0,67451
1642131900000,42640.0,42720.0,42619.0,42619.0,47757
1642132800000,42620.0,42781.0,42605.0,42751.0,126346
1642133700000,42751.0,42837.0,42734.0,42751.0,190475
1642134600000,42751.0,42767.0,42687.0,42742.0,102427
1642135500000,42742.0,42776.0,42650.0,42666.0,94647
1642136400000,42667.0,42737.0,42623.0,42718.0,150813
1642137300000,42718.0,42812.0,42704.0,42762.0,53239
1642138200000,42762.0,42810.0,42714.0,42741.0,69901
1642139100000,42740.0,42876.0,42733.0,42869.0,91669
1642140000000,42870.0,42879.0,42766.0,42826.0,72471
1642140900000,42825.0,42945.0,42820.0,42869.0,149647
1642141800000,42869.0,42925.0,42792.0,42814.0,109060
1642142700000,42813.0,42821.0,42761.0,42793.0,58325
1642143600000,42793.0,42857.0,42751.0,42800.0,50275
1642144500000,42800.0,42848.0,42784.0,42829.0,24084
1642145400000,42830.0,42840.0,42600.0,42645.0,167306
1642146300000,42645.0,42685.0,42575.0,42623.0,154073
1642147200000,42626.0,42650.0,42360.0,42433.0,437807
1642148100000,42433.0,42518.0,42355.0,42459.0,242036
1642149000000,42459.0,42473.0,42360.0,42440.0,164090
1642149900000,42439.0,42513.0,42351.0,42500.0,248084
1642150800000,42504.0,42619.0,42456.0,42567.0,185497
1642151700000,42566.0,42600.0,42472.0,42511.0,145641
1642152600000,42511.0,42638.0,42498.0,42582.0,113414
1642153500000,42582.0,42671.0,42528.0,42529.0,115182
1642154400000,42529.0,42592.0,42490.0,42567.0,122943
1642155300000,42567.0,42567.0,42384.0,42400.0,170011
1642156200000,42400.0,42550.0,42363.0,42484.0,138757
1642157100000,42485.0,42516.0,41922.0,42046.0,1252935
1642158000000,42045.0,42045.0,41872.0,41956.0,534541
1642158900000,41962.0,42011.0,41851.0,41881.0,256082
1642159800000,41881.0,41961.0,41829.0,41857.0,262359
1642160700000,41857.0,42018.0,41813.0,41976.0,274631
1642161600000,41977.0,42056.0,41705.0,41907.0,428368
1642162500000,41908.0,42135.0,41908.0,42000.0,497429
1642163400000,42000.0,42135.0,41994.0,42088.0,337997
1642164300000,42087.0,42210.0,42020.0,42040.0,336240
1642165200000,42039.0,42247.0,42013.0,42206.0,280170
1642166100000,42207.0,42276.0,42152.0,42207.0,388956
1642167000000,42208.0,42290.0,42138.0,42221.0,259020
1642167900000,42221.0,42286.0,42082.0,42137.0,299573
1642168800000,42131.0,42354.0,42097.0,42312.0,371506
1642169700000,42311.0,42336.0,42201.0,42249.0,264673
1642170600000,42249.0,42531.0,42129.0,42465.0,687992
1642171500000,42457.0,43109.0,42435.0,42956.0,1676416
1642172400000,42956.0,43200.0,42755.0,43026.0,877277
1642173300000,43027.0,43310.0,43027.0,43091.0,504236
1642174200000,43090.0,43108.0,42883.0,42917.0,316723
1642175100000,42917.0,43100.0,42909.0,43076.0,275901
1642176000000,43076.0,43132.0,42848.0,42911.0,360793
1642176900000,42912.0,43039.0,42842.0,42953.0,222041
1642177800000,42953.0,43211.0,42900.0,43105.0,361259
1642178700000,43105.0,43199.0,43105.0,43174.0,155138
1642179600000,43174.0,43245.0,43066.0,43075.0,231249
1642180500000,43075.0,43120.0,42996.0,43035.0,149196
1642181400000,43035.0,43055.0,42899.0,42920.0,184740
1642182300000,42920.0,42949.0,42848.0,42893.0,194150
1642183200000,42893.0,42969.0,42802.0,42877.0,273445
1642184100000,42878.0,42885.0,42760.0,42844.0,195108
1642185000000,42843.0,42970.0,42780.0,42957.0,243142
1642185900000,42958.0,43094.0,42917.0,43039.0,166723
1642186800000,43038.0,43157.0,42990.0,43140.0,206485
1642187700000,43140.0,43148.0,43055.0,43087.0,271541
1642188600000,43087.0,43393.0,43060.0,43146.0,522173
1642189500000,43145.0,43176.0,43061.0,43064.0,273446
1642190400000,43061.0,43160.0,43036.0,43037.0,241374
1642191300000,43036.0,43115.0,42994.0,43029.0,152328
1642192200000,43029.0,43097.0,42978.0,43079.0,171072
1642193100000,43079.0,43104.0,43016.0,43075.0,142466
1642194000000,43074.0,43250.0,43069.0,43221.0,282924
1642194900000,43220.0,43221.0,43125.0,43154.0,89224
1642195800000,43154.0,43300.0,43154.0,43249.0,215993
1642196700000,43249.0,43451.0,43194.0,43277.0,428097
1642197600000,43278.0,43307.0,43190.0,43266.0,170865
1642198500000,43265.0,43302.0,43172.0,43194.0,143310
1642199400000,43194.0,43288.0,43157.0,43229.0,70470
1642200300000,43229.0,43361.0,43222.0,43231.0,114172
1642201200000,43231.0,43264.0,43153.0,43218.0,179912
1642202100000,43218.0,43240.0,42992.0,43055.0,288560
1642203000000,43054.0,43072.0,43005.0,43012.0,147832
1642203900000,43012.0,43058.0,42978.0,43048.0,155207
1642204800000,43049.0,43153.0,42900.0,42987.0,228020
1642205700000,42987.0,43065.0,42968.0,43050.0,84016
1642206600000,43049.0,43089.0,42938.0,42982.0,101760
1642207500000,42981.0,43112.0,42980.0,43083.0,64911
1642208400000,43082.0,43132.0,43046.0,43095.0,46308
1642209300000,43096.0,43100.0,43017.0,43047.0,39998
1642210200000,43047.0,43056.0,42851.0,42895.0,77861
1642211100000,42895.0,42970.0,42895.0,42967.0,34703
1642212000000,42966.0,42994.0,42910.0,42966.0,42550
1642212900000,42966.0,43018.0,42965.0,42987.0,52882
1642213800000,42992.0,43040.0,42991.0,43025.0,48817
1642214700000,43025.0,43073.0,42991.0,43073.0,30385
1642215600000,43074.0,43083.0,43029.0,43030.0,34087
1642216500000,43030.0,43105.0,42999.0,43100.0,64630
1642217400000,43100.0,43108.0,42982.0,43041.0,31312
1642218300000,43041.0,43058.0,42905.0,42920.0,84417
1642219200000,42919.0,42940.0,42860.0,42927.0,89986
1642220100000,42927.0,42927.0,42689.0,42810.0,294176
1642221000000,42810.0,42880.0,42736.0,42820.0,127584
1642221900000,42821.0,42918.0,42820.0,42904.0,67692
1642222800000,42897.0,42912.0,42843.0,42850.0,56141
1642223700000,42855.0,42945.0,42812.0,42938.0,33809
1642224600000,42938.0,42985.0,42920.0,42948.0,35362
1642225500000,42948.0,43040.0,42929.0,42975.0,74471
1642226400000,42974.0,42996.0,42866.0,42904.0,43477
1642227300000,42904.0,43024.0,42895.0,42964.0,64406
1642228200000,42965.0,42974.0,42897.0,42966.0,73573
1642229100000,42967.0,43084.0,42965.0,43059.0,81035
1642230000000,43056.0,43056.0,42971.0,42980.0,53190
1642230900000,42980.0,43040.0,42941.0,42959.0,52232
1642231800000,42959.0,42992.0,42952.0,42968.0,22195
1642232700000,42967.0,43077.0,42922.0,43076.0,24803
1642233600000,43077.0,43093.0,43000.0,43065.0,72769
1642234500000,43065.0,43078.0,43000.0,43015.0,32214
1642235400000,43014.0,43035.0,43000.0,43019.0,29722
1642236300000,43019.0,43076.0,42941.0,42970.0,44969
1642237200000,42969.0,43005.0,42951.0,42968.0,24447
1642238100000,42969.0,42999.0,42884.0,42900.0,74151
1642239000000,42901.0,42932.0,42873.0,42874.0,29773
1642239900000,42874.0,43069.0,42873.0,43041.0,74724
1642240800000,43042.0,43183.0,42992.0,43183.0,199789
1642241700000,43183.0,43278.0,43110.0,43182.0,224030
1642242600000,43182.0,43182.0,43083.0,43124.0,123215
1642243500000,43123.0,43144.0,43080.0,43080.0,64106
1642244400000,43081.0,43081.0,43008.0,43046.0,85475
1642245300000,43046.0,43068.0,43009.0,43053.0,37875
1642246200000,43053.0,43053.0,43005.0,43025.0,24372
1642247100000,43025.0,43093.0,42944.0,42998.0,98793
1642248000000,42998.0,43020.0,42914.0,42976.0,109972
1642248900000,42976.0,43014.0,42904.0,42930.0,64590
1642249800000,42930.0,42935.0,42607.0,42680.0,470820
1642250700000,42688.0,42707.0,42537.0,42690.0,386316
1642251600000,42690.0,42789.0,42631.0,42785.0,171799
1642252500000,42785.0,42869.0,42723.0,42844.0,122177
1642253400000,42854.0,42935.0,42839.0,42873.0,162057
1642254300000,42873.0,42950.0,42848.0,42891.0,174078
1642255200000,42891.0,42930.0,42842.0,42861.0,130827
1642256100000,42861.0,42916.0,42731.0,42916.0,144927
1642257000000,42915.0,43241.0,42871.0,43172.0,305866
1642257900000,43170.0,43297.0,43038.0,43150.0,416448
1642258800000,43151.0,43168.0,43080.0,43158.0,121470
1642259700000,43158.0,43180.0,43055.0,43133.0,95665
1642260600000,43133.0,43300.0,43115.0,43254.0,174916
1642261500000,43254.0,43376.0,43247.0,43366.0,179655
1642262400000,43367.0,43396.0,43260.0,43306.0,137832
1642263300000,43305.0,43337.0,43193.0,43234.0,137062
1642264200000,43235.0,43322.0,43234.0,43251.0,92074
1642265100000,43251.0,43344.0,43231.0,43298.0,70025
1642266000000,43297.0,43343.0,43218.0,43241.0,100627
1642266900000,43241.0,43405.0,43234.0,43350.0,135865
1642267800000,43340.0,43400.0,43314.0,43399.0,77801
1642268700000,43399.0,43549.0,43310.0,43354.0,354185
1642269600000,43354.0,43354.0,43228.0,43240.0,181355
1642270500000,43240.0,43319.0,43217.0,43242.0,76469
1642271400000,43242.0,43329.0,43241.0,43313.0,60904
1642272300000,43312.0,43326.0,43266.0,43291.0,48978
1642273200000,43291.0,43396.0,43279.0,43328.0,110706
1642274100000,43328.0,43385.0,43328.0,43361.0,48875
1642275000000,43361.0,43420.0,43359.0,43420.0,45939
1642275900000,43419.0,43519.0,43374.0,43479.0,165900
1642276800000,43479.0,43745.0,43479.0,43645.0,712966
1642277700000,43645.0,43780.0,43580.0,43672.0,217344
1642278600000,43672.0,43688.0,43551.0,43574.0,175460
1642279500000,43574.0,43590.0,43450.0,43475.0,138289
1642280400000,43471.0,43492.0,43400.0,43400.0,175493
1642281300000,43400.0,43498.0,43328.0,43347.0,205068
1642282200000,43347.0,43357.0,43190.0,43262.0,299592
1642283100000,43261.0,43320.0,43137.0,43292.0,293291
1642284000000,43293.0,43375.0,43234.0,43351.0,141043
1642284900000,43351.0,43375.0,43118.0,43147.0,170153
1642285800000,43147.0,43197.0,43147.0,43193.0,66723
1642286700000,43193.0,43258.0,43191.0,43231.0,68755
1642287600000,43231.0,43330.0,43147.0,43306.0,105965
1642288500000,43306.0,43358.0,43201.0,43218.0,73290
1642289400000,43218.0,43249.0,43060.0,43156.0,144691
1642290300000,43156.0,43222.0,43061.0,43061.0,110402
1642291200000,43062.0,43092.0,42981.0,42995.0,201174
1642292100000,42994.0,43070.0,42987.0,43060.0,72146
1642293000000,43061.0,43092.0,42982.0,42983.0,71998
1642293900000,42983.0,43087.0,42982.0,43059.0,56322
1642294800000,43059.0,43133.0,43005.0,43019.0,99024
1642295700000,43018.0,43062.0,42971.0,43045.0,97132
1642296600000,43051.0,43057.0,42994.0,43053.0,40605
1642297500000,43053.0,43054.0,42980.0,42980.0,39025
1642298400000,42981.0,43062.0,42975.0,43020.0,68921
1642299300000,43025.0,43059.0,42979.0,43010.0,70258
1642300200000,43009.0,43067.0,42930.0,42961.0,115376
1642301100000,42960.0,43016.0,42817.0,42908.0,198494
1642302000000,42908.0,42957.0,42851.0,42906.0,122921
1642302900000,42905.0,42986.0,42888.0,42972.0,60154
1642303800000,42970.0,42979.0,42886.0,42978.0,35372
1642304700000,42973.0,43035.0,42945.0,42976.0,64706
1642305600000,42975.0,43031.0,42835.0,43011.0,161912
1642306500000,43010.0,43037.0,42926.0,42978.0,57208
1642307400000,42979.0,43048.0,42972.0,43012.0,23995
1642308300000,43011.0,43048.0,42978.0,43013.0,48433
1642309200000,43013.0,43068.0,43000.0,43063.0,44435
1642310100000,43063.0,43099.0,43041.0,43079.0,58473
1642311000000,43079.0,43081.0,43035.0,43050.0,61560
1642311900000,43050.0,43050.0,42951.0,42955.0,28749
1642312800000,42955.0,43066.0,42905.0,43062.0,62153
1642313700000,43063.0,43117.0,43062.0,43109.0,50366
1642314600000,43108.0,43144.0,43061.0,43081.0,44533
1642315500000,43081.0,43196.0,43072.0,43182.0,47174
1642316400000,43181.0,43220.0,43136.0,43199.0,91072
