t,o,h,l,c,v
1643087700000,36379.0,36379.0,35824.0,35843.0,652234
1643088600000,35841.0,36004.0,35820.0,35997.0,219044
1643089500000,36000.0,36055.0,35950.0,36034.0,174080
1643090400000,36035.0,36104.0,35971.0,35979.0,183339
1643091300000,35979.0,36018.0,35932.0,35956.0,140911
1643092200000,35956.0,36088.0,35902.0,35902.0,254351
1643093100000,35903.0,35948.0,35829.0,35830.0,209079
1643094000000,35830.0,35915.0,35684.0,35709.0,393681
1643094900000,35710.0,35863.0,35692.0,35858.0,269425
1643095800000,35858.0,36032.0,35852.0,36025.0,467699
1643096700000,36025.0,36079.0,35945.0,36035.0,247958
1643097600000,36035.0,36328.0,36001.0,36328.0,828260
1643098500000,36327.0,36532.0,36136.0,36158.0,680004
1643099400000,36157.0,36223.0,36003.0,36211.0,512487
1643100300000,36221.0,36298.0,36047.0,36055.0,355787
1643101200000,36056.0,36216.0,36020.0,36167.0,410514
1643102100000,36167.0,36368.0,36153.0,36347.0,378171
1643103000000,36347.0,36394.0,36250.0,36274.0,273451
1643103900000,36274.0,36492.0,36274.0,36377.0,333668
1643104800000,36377.0,36639.0,36310.0,36532.0,609292
1643105700000,36533.0,36828.0,36434.0,36451.0,934788
1643106600000,36451.0,36486.0,36284.0,36290.0,452621
1643107500000,36290.0,36414.0,36275.0,36404.0,287018
1643108400000,36402.0,36544.0,36317.0,36523.0,428176
1643109300000,36524.0,36577.0,36207.0,36251.0,453242
1643110200000,36250.0,36369.0,36212.0,36301.0,339115
1643111100000,36302.0,36467.0,36267.0,36374.0,508813
1643112000000,36374.0,36430.0,36223.0,36289.0,319633
1643112900000,36288.0,36443.0,36166.0,36417.0,529932
1643113800000,36412.0,36739.0,36368.0,36619.0,774591
1643114700000,36618.0,36625.0,36477.0,36481.0,367451
1643115600000,36481.0,36544.0,36310.0,36388.0,673637
1643116500000,36388.0,36524.0,36240.0,36268.0,690320
1643117400000,36267.0,36406.0,36228.0,36383.0,383686
1643118300000,36386.0,36511.0,36327.0,36484.0,326114
1643119200000,36477.0,36600.0,36360.0,36595.0,423425
1643120100000,36590.0,36900.0,36539.0,36562.0,829508
1643121000000,36561.0,37135.0,36427.0,36794.0,2066791
1643121900000,36795.0,36803.0,36225.0,36263.0,1496421
1643122800000,36263.0,36419.0,35940.0,36406.0,1537899
1643123700000,36406.0,36642.0,36235.0,36625.0,729595
1643124600000,36626.0,36669.0,36320.0,36669.0,725467
1643125500000,36668.0,36742.0,36454.0,36503.0,606841
1643126400000,36512.0,36709.0,36476.0,36571.0,521918
1643127300000,36563.0,36884.0,36534.0,36751.0,621563
1643128200000,36751.0,36838.0,36619.0,36837.0,362800
1643129100000,36832.0,37030.0,36772.0,36793.0,540165
1643130000000,36793.0,37245.0,36751.0,37157.0,639575
1643130900000,37157.0,37427.0,37056.0,37304.0,1053040
1643131800000,37303.0,37409.0,37120.0,37397.0,584424
1643132700000,37397.0,37428.0,37021.0,37248.0,968885
1643133600000,37248.0,37248.0,37082.0,37229.0,460872
1643134500000,37228.0,37514.0,37201.0,37387.0,671177
1643135400000,37386.0,37450.0,37221.0,37240.0,451058
1643136300000,37239.0,37342.0,37220.0,37296.0,283743
1643137200000,37293.0,37325.0,37121.0,37322.0,361272
1643138100000,37322.0,37372.0,37111.0,37125.0,335550
1643139000000,37125.0,37178.0,36875.0,37170.0,620182
1643139900000,37170.0,37230.0,37030.0,37030.0,432236
1643140800000,37028.0,37042.0,36786.0,36816.0,613391
1643141700000,36817.0,36965.0,36737.0,36747.0,425507
1643142600000,36747.0,37062.0,36600.0,36967.0,1062339
1643143500000,36968.0,37054.0,36764.0,36833.0,508149
1643144400000,36838.0,36870.0,36580.0,36680.0,435829
1643145300000,36688.0,36696.0,36477.0,36518.0,393070
1643146200000,36518.0,36576.0,36407.0,36500.0,374669
1643147100000,36500.0,36620.0,36425.0,36538.0,321526
1643148000000,36539.0,36644.0,36538.0,36595.0,301910
1643148900000,36596.0,36617.0,36407.0,36572.0,353179
1643149800000,36571.0,36762.0,36513.0,36594.0,313964
1643150700000,36594.0,36757.0,36587.0,36755.0,99028
1643151600000,36755.0,36832.0,36684.0,36746.0,394602
1643152500000,36745.0,36962.0,36745.0,36920.0,602121
1643153400000,36920.0,36961.0,36833.0,36904.0,347634
1643154300000,36903.0,37019.0,36850.0,36929.0,221752
1643155200000,36928.0,36966.0,36762.0,36794.0,257429
1643156100000,36794.0,36875.0,36713.0,36826.0,224896
1643157000000,36828.0,36880.0,36769.0,36793.0,102977
1643157900000,36793.0,36826.0,36539.0,36601.0,451960
1643158800000,36602.0,36709.0,36541.0,36559.0,283526
1643159700000,36566.0,36722.0,36561.0,36705.0,251328
1643160600000,36701.0,36702.0,36571.0,36678.0,91000
1643161500000,36678.0,36900.0,36678.0,36832.0,187787
1643162400000,36832.0,37023.0,36818.0,36995.0,261934
1643163300000,36999.0,37000.0,36871.0,36881.0,135668
1643164200000,36881.0,36946.0,36816.0,36851.0,122795
1643165100000,36855.0,36880.0,36770.0,36809.0,145813
1643166000000,36807.0,37040.0,36781.0,37002.0,287770
1643166900000,37002.0,37202.0,36960.0,37144.0,347484
1643167800000,37144.0,37420.0,37143.0,37369.0,467526
1643168700000,37369.0,37493.0,37325.0,37374.0,472945
1643169600000,37373.0,37419.0,37259.0,37299.0,267057
1643170500000,37299.0,37319.0,37202.0,37294.0,307027
1643171400000,37297.0,37344.0,37250.0,37319.0,113108
1643172300000,37320.0,37894.0,37320.0,37758.0,1125122
1643173200000,37758.0,37854.0,37573.0,37573.0,401762
1643174100000,37574.0,37703.0,37571.0,37669.0,241790
1643175000000,37669.0,37833.0,37620.0,37827.0,196250
1643175900000,37830.0,37950.0,37566.0,37571.0,513826
1643176800000,37571.0,37642.0,37559.0,37586.0,149992
1643177700000,37586.0,37774.0,37425.0,37441.0,379761
1643178600000,37441.0,37485.0,37300.0,37428.0,461752
1643179500000,37428.0,37429.0,37182.0,37270.0,371540
1643180400000,37270.0,37300.0,37124.0,37153.0,268356
1643181300000,37152.0,37262.0,37125.0,37183.0,169336
1643182200000,37182.0,37357.0,37170.0,37318.0,210707
1643183100000,37318.0,37323.0,37227.0,37317.0,157951
1643184000000,37316.0,37504.0,37311.0,37465.0,245707
1643184900000,37466.0,37574.0,37425.0,37499.0,153800
1643185800000,37498.0,37650.0,37497.0,37566.0,173195
1643186700000,37575.0,37627.0,37480.0,37566.0,146997
1643187600000,37566.0,37716.0,37555.0,37672.0,159097
1643188500000,37672.0,37950.0,37659.0,37742.0,365690
1643189400000,37742.0,37812.0,37633.0,37775.0,186808
1643190300000,37782.0,37868.0,37523.0,37622.0,329282
1643191200000,37620.0,37744.0,37529.0,37665.0,219196
1643192100000,37659.0,37713.0,37587.0,37694.0,127019
1643193000000,37693.0,37825.0,37693.0,37793.0,140657
1643193900000,37793.0,38156.0,37756.0,37919.0,596996
1643194800000,37914.0,38253.0,37763.0,37810.0,1016164
1643195700000,37809.0,37878.0,37752.0,37817.0,246095
1643196600000,37817.0,38020.0,37802.0,37929.0,318696
1643197500000,37928.0,38055.0,37890.0,38045.0,218770
1643198400000,38046.0,38066.0,37836.0,37837.0,246805
1643199300000,37838.0,37861.0,37759.0,37793.0,234074
1643200200000,37794.0,37910.0,37732.0,37775.0,227882
1643201100000,37775.0,37813.0,37725.0,37731.0,176287
1643202000000,37731.0,37970.0,37502.0,37680.0,772473
1643202900000,37679.0,38000.0,37632.0,37953.0,529114
1643203800000,37953.0,37967.0,37864.0,37902.0,278846
1643204700000,37903.0,38244.0,37902.0,38167.0,824194
1643205600000,38162.0,38447.0,38100.0,38415.0,1010516
1643206500000,38417.0,38473.0,38273.0,38357.0,544956
1643207400000,38370.0,38388.0,38031.0,38032.0,546553
1643208300000,38031.0,38247.0,38031.0,38195.0,383861
1643209200000,38202.0,38317.0,38117.0,38137.0,334632
1643210100000,38142.0,38170.0,37811.0,37879.0,608830
1643211000000,37880.0,38007.0,37819.0,37913.0,460326
1643211900000,37913.0,38008.0,37797.0,37970.0,344147
1643212800000,37963.0,38105.0,37895.0,38099.0,228767
1643213700000,38099.0,38149.0,38033.0,38095.0,227765
1643214600000,38097.0,38200.0,37992.0,38155.0,248031
1643215500000,38155.0,38267.0,38098.0,38245.0,248662
1643216400000,38245.0,38337.0,38231.0,38260.0,475212
1643217300000,38260.0,38284.0,38160.0,38203.0,275673
1643218200000,38203.0,38203.0,37985.0,38101.0,358004
1643219100000,38101.0,38124.0,38007.0,38032.0,201804
1643220000000,38032.0,38049.0,37549.0,37795.0,1203817
1643220900000,37794.0,37879.0,37618.0,37779.0,585062
1643221800000,37779.0,37839.0,37674.0,37693.0,280734
1643222700000,37693.0,38369.0,37640.0,37953.0,1347659
1643223600000,37953.0,38885.0,37197.0,37843.0,4500087
1643224500000,37844.0,38360.0,37277.0,38200.0,2692348
1643225400000,38200.0,38368.0,37700.0,37810.0,1868420
1643226300000,37807.0,37935.0,37472.0,37554.0,1564509
1643227200000,37546.0,37546.0,37056.0,37065.0,1757801
1643228100000,37065.0,37277.0,36653.0,37166.0,1914748
1643229000000,37166.0,37262.0,36666.0,37057.0,1098202
1643229900000,37057.0,37119.0,36833.0,36978.0,583973
1643230800000,36978.0,37140.0,36947.0,37003.0,335324
1643231700000,37003.0,37040.0,36700.0,36854.0,509668
1643232600000,36855.0,36878.0,36490.0,36506.0,677225
1643233500000,36506.0,36533.0,36291.0,36297.0,692892
1643234400000,36298.0,36438.0,36235.0,36300.0,467496
1643235300000,36291.0,36395.0,36264.0,36319.0,239883
1643236200000,36318.0,36565.0,36270.0,36443.0,373707
1643237100000,36442.0,36502.0,36367.0,36489.0,144509
1643238000000,36488.0,36788.0,36418.0,36666.0,569088
1643238900000,36674.0,36791.0,36600.0,36788.0,357244
1643239800000,36786.0,36833.0,36730.0,36790.0,230217
1643240700000,36789.0,36855.0,36729.0,36782.0,214448
1643241600000,36783.0,36929.0,36675.0,36887.0,344241
1643242500000,36883.0,37081.0,36865.0,36978.0,357323
1643243400000,36977.0,37019.0,36878.0,36979.0,199202
1643244300000,36979.0,37000.0,36914.0,36974.0,102884
1643245200000,36974.0,36974.0,36800.0,36814.0,283733
1643246100000,36819.0,36839.0,36558.0,36645.0,349705
1643247000000,36644.0,36644.0,36119.0,36228.0,859959
1643247900000,36228.0,36270.0,35721.0,35850.0,828397
1643248800000,35849.0,35902.0,35740.0,35857.0,669496
1643249700000,35857.0,35954.0,35668.0,35829.0,414548
1643250600000,35824.0,35866.0,35684.0,35826.0,317848
1643251500000,35826.0,36000.0,35825.0,35986.0,384457
1643252400000,35991.0,36210.0,35972.0,36094.0,521175
1643253300000,36095.0,36195.0,36067.0,36173.0,156113
1643254200000,36174.0,36174.0,35504.0,35558.0,658460
1643255100000,35564.0,35749.0,35482.0,35739.0,417754
1643256000000,35739.0,35979.0,35668.0,35839.0,538517
1643256900000,35839.0,35896.0,35710.0,35773.0,381756
1643257800000,35768.0,35867.0,35739.0,35763.0,188472
1643258700000,35763.0,35970.0,35763.0,35923.0,236042
1643259600000,35920.0,36117.0,35828.0,35838.0,300964
1643260500000,35839.0,36041.0,35810.0,35964.0,262546
1643261400000,35968.0,36040.0,35874.0,35914.0,166736
1643262300000,35917.0,35981.0,35907.0,35947.0,85614
1643263200000,35938.0,35973.0,35825.0,35899.0,135406
1643264100000,35904.0,35974.0,35868.0,35903.0,183469
1643265000000,35903.0,36120.0,35890.0,36067.0,234041
1643265900000,36067.0,36145.0,36023.0,36118.0,151703
1643266800000,36119.0,36124.0,35897.0,35965.0,271946
1643267700000,35969.0,36276.0,35968.0,36213.0,323777
1643268600000,36214.0,36250.0,36150.0,36200.0,199550
1643269500000,36190.0,36211.0,36117.0,36148.0,149374
1643270400000,36161.0,36196.0,36075.0,36193.0,107136
1643271300000,36193.0,36193.0,36063.0,36110.0,104226
1643272200000,36112.0,36173.0,35782.0,36172.0,440067
1643273100000,36173.0,36466.0,36161.0,36420.0,519164
1643274000000,36419.0,36489.0,36318.0,36409.0,298561
1643274900000,36410.0,36570.0,36353.0,36530.0,357293
1643275800000,36531.0,36580.0,36453.0,36568.0,168793
1643276700000,36565.0,36604.0,36476.0,36508.0,186303
1643277600000,36508.0,36638.0,36475.0,36588.0,189178
1643278500000,36589.0,36606.0,36498.0,36531.0,97203
1643279400000,36531.0,36531.0,36408.0,36412.0,141589
1643280300000,36411.0,36437.0,36284.0,36307.0,196795
1643281200000,36308.0,36461.0,36290.0,36458.0,156724
1643282100000,36458.0,36600.0,36395.0,36588.0,166168
1643283000000,36588.0,36777.0,36564.0,36683.0,333077
1643283900000,36684.0,36695.0,36579.0,36686.0,220261
1643284800000,36686.0,36771.0,36609.0,36738.0,214810
1643285700000,36736.0,36759.0,36591.0,36611.0,148069
1643286600000,36611.0,36657.0,36463.0,36530.0,271033
1643287500000,36531.0,36735.0,36520.0,36658.0,159651
1643288400000,36664.0,36802.0,36598.0,36705.0,221912
1643289300000,36706.0,36784.0,36665.0,36685.0,190998
1643290200000,36685.0,36709.0,36536.0,36653.0,253383
1643291100000,36659.0,36848.0,36659.0,36800.0,313156
1643292000000,36800.0,36921.0,36745.0,36920.0,346204
1643292900000,36919.0,36985.0,36798.0,36880.0,260927
1643293800000,36879.0,37191.0,36660.0,36976.0,864121
1643294700000,36978.0,37079.0,36760.0,36858.0,309347
1643295600000,36864.0,37012.0,36724.0,36974.0,344768
1643296500000,36974.0,36999.0,36669.0,36669.0,307516
1643297400000,36669.0,36739.0,36546.0,36707.0,514425
1643298300000,36708.0,36723.0,36477.0,36620.0,432739
1643299200000,36621.0,36660.0,36415.0,36496.0,345037
1643300100000,36496.0,36500.0,36310.0,36420.0,326356
1643301000000,36419.0,36770.0,36387.0,36576.0,575947
1643301900000,36578.0,36623.0,36452.0,36505.0,181010
1643302800000,36508.0,36577.0,36248.0,36288.0,351319
1643303700000,36289.0,36370.0,36175.0,36317.0,370693
1643304600000,36316.0,36353.0,36151.0,36223.0,281001
1643305500000,36220.0,36374.0,36170.0,36280.0,247842
1643306400000,36271.0,36334.0,36057.0,36155.0,331919
1643307300000,36149.0,36264.0,36021.0,36040.0,316885
1643308200000,36039.0,36176.0,36012.0,36092.0,244318
1643309100000,36092.0,36300.0,36035.0,36198.0,347452
1643310000000,36198.0,36312.0,36185.0,36213.0,281022
1643310900000,36213.0,36250.0,36080.0,36113.0,313936
1643311800000,36112.0,36250.0,35860.0,36229.0,803324
1643312700000,36227.0,36269.0,36150.0,36209.0,487792
1643313600000,36201.0,36418.0,36151.0,36166.0,445179
1643314500000,36161.0,36184.0,35977.0,36021.0,497068
1643315400000,36021.0,36054.0,35703.0,35876.0,682313
1643316300000,35887.0,35986.0,35550.0,35565.0,667189
1643317200000,35570.0,35725.0,35520.0,35580.0,638191
1643318100000,35580.0,35819.0,35576.0,35652.0,368545
1643319000000,35652.0,35893.0,35621.0,35892.0,260022
1643319900000,35892.0,36307.0,35874.0,36169.0,779712
1643320800000,36170.0,36170.0,35885.0,35889.0,541459
1643321700000,35888.0,36211.0,35888.0,36096.0,478201
1643322600000,36095.0,36774.0,36000.0,36632.0,731429
1643323500000,36633.0,36959.0,36633.0,36684.0,638102
1643324400000,36683.0,37000.0,36676.0,36988.0,553458
1643325300000,36988.0,37000.0,36773.0,36826.0,307199
1643326200000,36831.0,37050.0,36776.0,36974.0,370876
1643327100000,36975.0,37204.0,36939.0,37145.0,457100
1643328000000,37146.0,37443.0,37049.0,37343.0,693331
1643328900000,37343.0,37350.0,37106.0,37184.0,509172
1643329800000,37180.0,37212.0,37067.0,37085.0,298753
1643330700000,37085.0,37173.0,37055.0,37128.0,240892
1643331600000,37127.0,37180.0,37068.0,37145.0,179298
1643332500000,37145.0,37162.0,36912.0,36927.0,291704
1643333400000,36926.0,36932.0,36702.0,36803.0,435405
1643334300000,36802.0,36913.0,36789.0,36854.0,217767
1643335200000,36855.0,36888.0,36592.0,36713.0,426678
1643336100000,36713.0,36785.0,36668.0,36779.0,182237
1643337000000,36778.0,36816.0,36732.0,36788.0,129140
1643337900000,36787.0,36961.0,36786.0,36939.0,155256
1643338800000,36938.0,37416.0,36904.0,37401.0,551337
1643339700000,37402.0,37429.0,37213.0,37278.0,409062
1643340600000,37278.0,37351.0,37195.0,37345.0,223152
1643341500000,37345.0,37368.0,37258.0,37334.0,190496
1643342400000,37334.0,37429.0,37238.0,37313.0,266973
1643343300000,37312.0,37327.0,37220.0,37230.0,171748
1643344200000,37230.0,37289.0,37158.0,37173.0,189978
1643345100000,37174.0,37225.0,36972.0,37212.0,307076
1643346000000,37210.0,37219.0,37087.0,37109.0,170264
1643346900000,37111.0,37258.0,37111.0,37258.0,127456
1643347800000,37257.0,37315.0,37215.0,37292.0,159840
1643348700000,37293.0,37293.0,37166.0,37194.0,99973
1643349600000,37186.0,37441.0,37166.0,37383.0,295709
1643350500000,37383.0,37388.0,37287.0,37334.0,117177
1643351400000,37335.0,37483.0,37151.0,37172.0,289214
1643352300000,37171.0,37198.0,36905.0,36905.0,297963
1643353200000,36905.0,37018.0,36842.0,36927.0,279235
1643354100000,36927.0,37092.0,36901.0,36922.0,147081
1643355000000,36922.0,37025.0,36798.0,37000.0,235160
1643355900000,37000.0,37016.0,36775.0,36789.0,153664
1643356800000,36784.0,36879.0,36657.0,36672.0,261276
1643357700000,36673.0,36695.0,36459.0,36616.0,351227
1643358600000,36608.0,36666.0,36504.0,36507.0,202472
1643359500000,36508.0,36657.0,36417.0,36644.0,205942
1643360400000,36644.0,36702.0,36520.0,36702.0,118856
1643361300000,36702.0,36850.0,36630.0,36666.0,206714
1643362200000,36666.0,36687.0,36420.0,36484.0,273033
1643363100000,36485.0,36587.0,36474.0,36486.0,106482
1643364000000,36485.0,36557.0,36327.0,36491.0,224587
1643364900000,36490.0,36629.0,36457.0,36567.0,177219
1643365800000,36575.0,36650.0,36532.0,36620.0,143591
1643366700000,36620.0,36663.0,36480.0,36592.0,92915
1643367600000,36595.0,36637.0,36463.0,36539.0,141464
1643368500000,36538.0,36566.0,36315.0,36398.0,346424
1643369400000,36391.0,36476.0,36344.0,36392.0,178620
1643370300000,36395.0,36481.0,36380.0,36419.0,130708
1643371200000,36444.0,36593.0,36375.0,36496.0,295827
1643372100000,36491.0,36560.0,36201.0,36335.0,446830
1643373000000,36326.0,36400.0,36160.0,36185.0,334554
1643373900000,36185.0,36284.0,36156.0,36268.0,383555
1643374800000,36275.0,36350.0,36206.0,36325.0,186802
1643375700000,36326.0,36488.0,36317.0,36331.0,363934
1643376600000,36332.0,36978.0,36332.0,36780.0,1439885
1643377500000,36778.0,36939.0,36711.0,36889.0,359804
1643378400000,36888.0,37095.0,36812.0,36901.0,652809
1643379300000,36900.0,37046.0,36900.0,37034.0,211282
1643380200000,37035.0,37060.0,36646.0,36671.0,915507
1643381100000,36671.0,36811.0,36599.0,36749.0,454726
1643382000000,36749.0,37180.0,36666.0,37127.0,535709
1643382900000,37126.0,37278.0,36897.0,36960.0,741232
1643383800000,36960.0,37090.0,36856.0,37000.0,435864
1643384700000,37000.0,37250.0,36980.0,37165.0,426644
1643385600000,37164.0,37300.0,37073.0,37204.0,469399
1643386500000,37199.0,37345.0,37101.0,37122.0,426303
1643387400000,37123.0,37242.0,37040.0,37176.0,325401
1643388300000,37176.0,37187.0,36986.0,37078.0,339366
1643389200000,37078.0,37173.0,36982.0,37019.0,289956
1643390100000,37029.0,37088.0,36888.0,36919.0,348738
1643391000000,36912.0,36978.0,36890.0,36976.0,228730
1643391900000,36976.0,37015.0,36755.0,36822.0,372676
1643392800000,36822.0,36912.0,36816.0,36868.0,190700
1643393700000,36871.0,36969.0,36765.0,36858.0,277308
1643394600000,36870.0,37105.0,36870.0,36986.0,372950
1643395500000,36974.0,37070.0,36938.0,37034.0,160853
1643396400000,37030.0,37101.0,36838.0,36856.0,177975
1643397300000,36856.0,36888.0,36813.0,36844.0,131235
1643398200000,36844.0,37130.0,36745.0,37054.0,468380
1643399100000,37055.0,37210.0,37022.0,37201.0,309711
1643400000000,37202.0,37290.0,37123.0,37155.0,373185
1643400900000,37155.0,37332.0,37155.0,37249.0,263308
1643401800000,37250.0,37700.0,37204.0,37602.0,915447
1643402700000,37602.0,37829.0,37550.0,37732.0,567637
1643403600000,37731.0,37779.0,37631.0,37715.0,386229
1643404500000,37714.0,37880.0,37710.0,37825.0,371947
1643405400000,37830.0,37900.0,37751.0,37869.0,217399
1643406300000,37870.0,37974.0,37763.0,37771.0,425663
1643407200000,37770.0,37910.0,37770.0,37893.0,237527
1643408100000,37893.0,37911.0,37767.0,37767.0,176811
1643409000000,37768.0,37875.0,37768.0,37820.0,111489
1643409900000,37818.0,37836.0,37630.0,37639.0,188777
1643410800000,37640.0,37730.0,37622.0,37661.0,203981
1643411700000,37661.0,37721.0,37661.0,37713.0,97386
1643412600000,37714.0,37826.0,37659.0,37728.0,197530
1643413500000,37727.0,37788.0,37687.0,37687.0,121694
1643414400000,37687.0,37954.0,37622.0,37874.0,381961
1643415300000,37873.0,37946.0,37815.0,37861.0,219240
1643416200000,37860.0,37860.0,37684.0,37767.0,173398
1643417100000,37767.0,37777.0,37716.0,37769.0,129440
1643418000000,37769.0,37872.0,37731.0,37808.0,153955
1643418900000,37806.0,37850.0,37556.0,37598.0,215508
1643419800000,37598.0,37619.0,37444.0,37453.0,208437
1643420700000,37455.0,37541.0,37454.0,37519.0,150830
1643421600000,37519.0,37614.0,37500.0,37607.0,112788
1643422500000,37606.0,37607.0,37515.0,37536.0,62345
1643423400000,37545.0,37565.0,37464.0,37478.0,116522
1643424300000,37477.0,37520.0,37440.0,37520.0,102600
1643425200000,37519.0,37569.0,37485.0,37568.0,84487
1643426100000,37568.0,37680.0,37562.0,37675.0,228582
1643427000000,37675.0,37732.0,37640.0,37650.0,130378
1643427900000,37649.0,37711.0,37631.0,37711.0,86688
1643428800000,37711.0,37842.0,37700.0,37814.0,120455
1643429700000,37810.0,37862.0,37797.0,37847.0,105071
1643430600000,37846.0,37870.0,37760.0,37857.0,153449
1643431500000,37856.0,37890.0,37768.0,37787.0,108744
1643432400000,37786.0,37800.0,37760.0,37760.0,82133
1643433300000,37760.0,37760.0,37652.0,37693.0,176086
1643434200000,37693.0,37724.0,37587.0,37588.0,108680
1643435100000,37587.0,37632.0,37587.0,37625.0,73937
1643436000000,37626.0,37713.0,37576.0,37682.0,99203
1643436900000,37683.0,37746.0,37644.0,37746.0,100377
1643437800000,37746.0,37828.0,37647.0,37656.0,140816
1643438700000,37656.0,37729.0,37644.0,37725.0,84755
1643439600000,37724.0,37733.0,37681.0,37712.0,123128
1643440500000,37712.0,37856.0,37635.0,37856.0,145634
1643441400000,37857.0,37873.0,37779.0,37820.0,164546
1643442300000,37820.0,37911.0,37735.0,37821.0,209875
1643443200000,37820.0,37874.0,37738.0,37739.0,140794
1643444100000,37739.0,37905.0,37738.0,37849.0,148186
1643445000000,37849.0,37875.0,37779.0,37798.0,106750
1643445900000,37797.0,37815.0,37756.0,37763.0,106617
1643446800000,37768.0,37768.0,37563.0,37636.0,293804
1643447700000,37636.0,37654.0,37562.0,37651.0,132811
1643448600000,37651.0,37694.0,37637.0,37682.0,124148
1643449500000,37683.0,37706.0,37660.0,37690.0,131278
1643450400000,37689.0,37690.0,37612.0,37646.0,118792
1643451300000,37647.0,37695.0,37601.0,37692.0,98184
1643452200000,37692.0,37807.0,37642.0,37764.0,113941
1643453100000,37764.0,37767.0,37726.0,37742.0,80831
1643454000000,37743.0,37756.0,37663.0,37756.0,108345
1643454900000,37754.0,37775.0,37699.0,37737.0,107754
1643455800000,37745.0,37745.0,37667.0,37705.0,106343
1643456700000,37706.0,37738.0,37683.0,37735.0,79251
1643457600000,37734.0,37788.0,37613.0,37645.0,142946
1643458500000,37646.0,37841.0,37629.0,37814.0,231681
1643459400000,37814.0,37888.0,37785.0,37834.0,153475
1643460300000,37834.0,37844.0,37765.0,37833.0,96623
1643461200000,37833.0,37833.0,37760.0,37760.0,101669
1643462100000,37761.0,37801.0,37720.0,37801.0,133018
1643463000000,37801.0,38100.0,37801.0,38056.0,818504
1643463900000,38057.0,38150.0,38034.0,38123.0,440200
1643464800000,38129.0,38173.0,38036.0,38037.0,354938
1643465700000,38036.0,38124.0,38015.0,38085.0,227266
1643466600000,38084.0,38085.0,37976.0,38003.0,243852
1643467500000,38002.0,38017.0,37495.0,37602.0,1223587
1643468400000,37601.0,37673.0,37450.0,37673.0,848347
1643469300000,37673.0,37713.0,37563.0,37616.0,209774
1643470200000,37615.0,37650.0,37479.0,37547.0,279433
1643471100000,37547.0,37597.0,37205.0,37539.0,819420
1643472000000,37539.0,37566.0,37356.0,37376.0,305736
1643472900000,37375.0,37525.0,37300.0,37486.0,303974
1643473800000,37487.0,37511.0,37382.0,37479.0,168454
1643474700000,37479.0,37562.0,37435.0,37529.0,161527
1643475600000,37527.0,37637.0,37526.0,37614.0,203305
1643476500000,37614.0,37633.0,37531.0,37618.0,119317
1643477400000,37620.0,37708.0,37600.0,37672.0,220172
1643478300000,37672.0,37692.0,37551.0,37623.0,164345
1643479200000,37625.0,37671.0,37603.0,37605.0,85567
1643480100000,37604.0,37669.0,37604.0,37619.0,119288
1643481000000,37618.0,37625.0,37533.0,37576.0,100785
1643481900000,37577.0,37876.0,37576.0,37777.0,600720
1643482800000,37777.0,37858.0,37758.0,37837.0,146641
