t,o,h,l,c,v
1642646700000,41989.0,42031.0,41960.0,41976.0,62710
1642647600000,41976.0,42062.0,41951.0,41982.0,74903
1642648500000,41982.0,42025.0,41934.0,41937.0,31652
1642649400000,41937.0,41956.0,41881.0,41916.0,70473
1642650300000,41919.0,41948.0,41892.0,41917.0,53701
1642651200000,41918.0,41976.0,41895.0,41902.0,63097
1642652100000,41901.0,41916.0,41871.0,41879.0,44151
1642653000000,41878.0,41957.0,41870.0,41889.0,39185
1642653900000,41886.0,41932.0,41870.0,41889.0,38757
1642654800000,41892.0,41940.0,41875.0,41877.0,32314
1642655700000,41877.0,41925.0,41769.0,41791.0,78631
1642656600000,41791.0,41874.0,41783.0,41851.0,21017
1642657500000,41842.0,41888.0,41800.0,41877.0,23624
1642658400000,41877.0,41977.0,41871.0,41947.0,90776
1642659300000,41946.0,42034.0,41903.0,42018.0,66458
1642660200000,42018.0,42032.0,41971.0,42016.0,86143
1642661100000,42017.0,42032.0,41967.0,41991.0,168055
1642662000000,41991.0,41992.0,41945.0,41992.0,73222
1642662900000,41991.0,41991.0,41921.0,41957.0,51801
1642663800000,41950.0,42135.0,41936.0,42075.0,109049
1642664700000,42076.0,42100.0,42006.0,42042.0,122014
1642665600000,42041.0,42060.0,41940.0,41951.0,91081
1642666500000,41954.0,41954.0,41857.0,41912.0,94076
1642667400000,41906.0,41954.0,41878.0,41880.0,85997
1642668300000,41883.0,41973.0,41869.0,41948.0,88072
1642669200000,41948.0,41989.0,41830.0,41860.0,112573
1642670100000,41859.0,41920.0,41808.0,41897.0,97251
1642671000000,41897.0,42048.0,41882.0,42037.0,105749
1642671900000,42037.0,42070.0,42000.0,42036.0,80902
1642672800000,42036.0,42110.0,42010.0,42069.0,171354
1642673700000,42068.0,42125.0,42047.0,42079.0,72495
1642674600000,42080.0,42110.0,42018.0,42032.0,82185
1642675500000,42032.0,42089.0,41982.0,42081.0,71040
1642676400000,42081.0,42199.0,42080.0,42150.0,222692
1642677300000,42146.0,42169.0,42042.0,42060.0,121457
1642678200000,42060.0,42099.0,42028.0,42083.0,85146
1642679100000,42076.0,42148.0,42056.0,42110.0,66626
1642680000000,42109.0,42109.0,41937.0,42012.0,273319
1642680900000,42012.0,42025.0,41917.0,41995.0,164105
1642681800000,41991.0,41994.0,41940.0,41978.0,100751
1642682700000,41978.0,42078.0,41934.0,42027.0,92294
1642683600000,42026.0,42064.0,41979.0,42025.0,49769
1642684500000,42032.0,42090.0,41968.0,42031.0,76546
1642685400000,42031.0,42429.0,42030.0,42394.0,609771
1642686300000,42393.0,42444.0,42337.0,42359.0,309614
1642687200000,42360.0,42492.0,42360.0,42466.0,311352
1642688100000,42466.0,42490.0,42380.0,42380.0,182329
1642689000000,42380.0,42794.0,42376.0,42704.0,976131
1642689900000,42704.0,43050.0,42704.0,42935.0,801240
1642690800000,42935.0,43428.0,42911.0,43136.0,1397593
1642691700000,43134.0,43277.0,43034.0,43254.0,605044
1642692600000,43254.0,43369.0,43123.0,43146.0,390119
1642693500000,43145.0,43291.0,43080.0,43241.0,239920
1642694400000,43242.0,43432.0,43116.0,43166.0,633447
1642695300000,43166.0,43222.0,43087.0,43221.0,278224
1642696200000,43222.0,43325.0,43131.0,43149.0,247921
1642697100000,43148.0,43290.0,43131.0,43217.0,148570
1642698000000,43218.0,43245.0,43126.0,43142.0,101174
1642698900000,43143.0,43188.0,43106.0,43172.0,121234
1642699800000,43180.0,43213.0,43038.0,43055.0,180780
1642700700000,43056.0,43071.0,42946.0,42973.0,336960
1642701600000,42974.0,42986.0,42865.0,42959.0,271733
1642702500000,42962.0,43004.0,42864.0,42898.0,234476
1642703400000,42897.0,43001.0,42840.0,42957.0,176177
1642704300000,42957.0,43091.0,42788.0,42798.0,323367
1642705200000,42797.0,43230.0,42788.0,42922.0,429073
1642706100000,42922.0,43111.0,42921.0,43048.0,155906
1642707000000,43048.0,43048.0,42870.0,42890.0,198227
1642707900000,42890.0,42925.0,42867.0,42898.0,116628
1642708800000,42888.0,42962.0,42761.0,42768.0,187974
1642709700000,42768.0,42833.0,42700.0,42700.0,297443
1642710600000,42701.0,42720.0,42628.0,42637.0,274109
1642711500000,42636.0,42750.0,42566.0,42711.0,385663
1642712400000,42710.0,42713.0,42544.0,42544.0,203440
1642713300000,42544.0,42616.0,42402.0,42405.0,480541
1642714200000,42405.0,42426.0,41443.0,41751.0,1884821
1642715100000,41750.0,41750.0,41307.0,41323.0,1176338
1642716000000,41323.0,41545.0,40944.0,41328.0,1490249
1642716900000,41330.0,41600.0,41160.0,41468.0,691605
1642717800000,41467.0,41468.0,41178.0,41211.0,383300
1642718700000,41210.0,41383.0,40809.0,41171.0,937551
1642719600000,41171.0,41185.0,40928.0,40990.0,526892
1642720500000,40982.0,40982.0,40600.0,40842.0,1063592
1642721400000,40842.0,40914.0,40700.0,40881.0,351864
1642722300000,40881.0,40881.0,40570.0,40680.0,598389
1642723200000,40682.0,40750.0,40397.0,40632.0,1043354
1642724100000,40632.0,41039.0,40578.0,40935.0,917656
1642725000000,40936.0,41122.0,40832.0,41055.0,716552
1642725900000,41063.0,41063.0,40840.0,40922.0,397585
1642726800000,40915.0,40941.0,40650.0,40775.0,316922
1642727700000,40775.0,40845.0,40706.0,40714.0,187861
1642728600000,40716.0,40716.0,39891.0,40000.0,1716732
1642729500000,40000.0,40015.0,39740.0,39765.0,1131591
1642730400000,39765.0,39999.0,39701.0,39792.0,657340
1642731300000,39791.0,40323.0,39250.0,40176.0,2224092
1642732200000,40176.0,40177.0,39764.0,39786.0,734209
1642733100000,39785.0,40008.0,39738.0,39856.0,393203
1642734000000,39856.0,39946.0,39304.0,39661.0,934893
1642734900000,39661.0,39696.0,38700.0,38938.0,1415555
1642735800000,38939.0,38975.0,38203.0,38665.0,2357865
1642736700000,38665.0,38849.0,38361.0,38469.0,833693
1642737600000,38469.0,38859.0,38434.0,38745.0,570034
1642738500000,38744.0,38841.0,38614.0,38776.0,333848
1642739400000,38777.0,39065.0,38645.0,38836.0,573689
1642740300000,38834.0,38886.0,38753.0,38824.0,226567
1642741200000,38830.0,38946.0,38688.0,38772.0,356176
1642742100000,38760.0,38858.0,38728.0,38788.0,198452
1642743000000,38788.0,38949.0,38750.0,38911.0,208607
1642743900000,38911.0,38983.0,38872.0,38893.0,183641
1642744800000,38899.0,38917.0,38795.0,38811.0,150528
1642745700000,38811.0,38851.0,38689.0,38770.0,172458
1642746600000,38770.0,38785.0,38571.0,38629.0,287688
1642747500000,38627.0,38746.0,38533.0,38681.0,203045
1642748400000,38680.0,38821.0,38538.0,38816.0,254564
1642749300000,38815.0,38877.0,38761.0,38830.0,221741
1642750200000,38830.0,38898.0,38728.0,38873.0,168910
1642751100000,38873.0,39188.0,38873.0,39125.0,508747
1642752000000,39126.0,39284.0,39004.0,39153.0,435599
1642752900000,39152.0,39165.0,39029.0,39152.0,236803
1642753800000,39145.0,39194.0,39088.0,39110.0,106817
1642754700000,39110.0,39210.0,39010.0,39155.0,225951
1642755600000,39159.0,39178.0,38930.0,38994.0,362362
1642756500000,38981.0,39100.0,38950.0,39035.0,228047
1642757400000,39037.0,39096.0,38937.0,39008.0,161683
1642758300000,39007.0,39088.0,38962.0,38963.0,128605
1642759200000,38963.0,39058.0,38851.0,38970.0,411215
1642760100000,38969.0,39053.0,38943.0,39030.0,150244
1642761000000,39029.0,39080.0,38932.0,38960.0,114959
1642761900000,38959.0,39028.0,38895.0,38967.0,105873
1642762800000,38967.0,38980.0,38789.0,38821.0,286457
1642763700000,38820.0,38834.0,38665.0,38834.0,300083
1642764600000,38834.0,38862.0,38670.0,38856.0,202458
1642765500000,38861.0,38908.0,38762.0,38895.0,163290
1642766400000,38895.0,38926.0,38512.0,38585.0,498191
1642767300000,38585.0,38725.0,38451.0,38534.0,411341
1642768200000,38533.0,38533.0,37669.0,37981.0,2727257
1642769100000,37982.0,38274.0,37880.0,38170.0,850056
1642770000000,38171.0,38532.0,38154.0,38400.0,789776
1642770900000,38400.0,38504.0,38308.0,38381.0,382135
1642771800000,38380.0,38687.0,38137.0,38638.0,937727
1642772700000,38637.0,38735.0,38418.0,38472.0,457829
1642773600000,38484.0,38560.0,38253.0,38349.0,542287
1642774500000,38349.0,38595.0,38243.0,38588.0,520995
1642775400000,38588.0,38876.0,38357.0,38370.0,1141202
1642776300000,38373.0,38651.0,38271.0,38425.0,802613
1642777200000,38424.0,38539.0,38186.0,38319.0,628392
1642778100000,38314.0,38547.0,38088.0,38441.0,683057
1642779000000,38447.0,38865.0,38414.0,38750.0,813676
1642779900000,38747.0,39025.0,38665.0,38833.0,638064
1642780800000,38834.0,38942.0,38672.0,38742.0,469398
1642781700000,38743.0,39048.0,38704.0,38932.0,340625
1642782600000,38926.0,38926.0,38635.0,38658.0,371809
1642783500000,38661.0,38733.0,38505.0,38715.0,431516
1642784400000,38700.0,38738.0,38419.0,38451.0,412740
1642785300000,38439.0,38532.0,38355.0,38492.0,424567
1642786200000,38491.0,38563.0,38288.0,38366.0,464139
1642787100000,38366.0,38413.0,38268.0,38372.0,291492
1642788000000,38377.0,38631.0,38364.0,38580.0,443969
1642788900000,38577.0,38605.0,38050.0,38174.0,925215
1642789800000,38173.0,38477.0,37822.0,38380.0,1323309
1642790700000,38380.0,38475.0,38210.0,38259.0,330840
1642791600000,38254.0,38440.0,38222.0,38333.0,215317
1642792500000,38334.0,38493.0,38166.0,38227.0,267323
1642793400000,38222.0,38293.0,38019.0,38210.0,359235
1642794300000,38209.0,38280.0,37934.0,37965.0,371567
1642795200000,37964.0,38158.0,37600.0,37649.0,1160590
1642796100000,37649.0,38117.0,37601.0,37761.0,1196364
1642797000000,37762.0,38427.0,37755.0,38194.0,1256395
1642797900000,38202.0,38473.0,37932.0,38369.0,832736
1642798800000,38368.0,38450.0,38226.0,38233.0,518540
1642799700000,38230.0,38316.0,37968.0,38016.0,268703
1642800600000,38016.0,38093.0,37357.0,37487.0,2483284
1642801500000,37487.0,37487.0,36000.0,36659.0,4367928
1642802400000,36659.0,37139.0,36555.0,36828.0,1560185
1642803300000,36828.0,37021.0,36400.0,36974.0,875504
1642804200000,36974.0,36974.0,36269.0,36412.0,699270
1642805100000,36412.0,36536.0,35330.0,36078.0,3624838
1642806000000,36081.0,36482.0,35782.0,36344.0,1635303
1642806900000,36340.0,36787.0,36250.0,36710.0,1212060
1642807800000,36710.0,36744.0,36339.0,36400.0,742825
1642808700000,36401.0,36485.0,36277.0,36418.0,659134
1642809600000,36419.0,36808.0,36100.0,36320.0,1064450
1642810500000,36321.0,36434.0,36120.0,36392.0,453020
1642811400000,36383.0,36689.0,36352.0,36516.0,471356
1642812300000,36516.0,36663.0,36442.0,36459.0,316630
1642813200000,36459.0,36459.0,36166.0,36186.0,604287
1642814100000,36173.0,36505.0,36122.0,36229.0,457361
1642815000000,36230.0,36588.0,36182.0,36471.0,437763
1642815900000,36466.0,36550.0,36376.0,36462.0,175135
1642816800000,36465.0,36482.0,36283.0,36444.0,163667
1642817700000,36467.0,36500.0,36254.0,36295.0,179036
1642818600000,36296.0,36442.0,36263.0,36399.0,196353
1642819500000,36398.0,36530.0,36316.0,36461.0,195411
1642820400000,36458.0,36663.0,36451.0,36578.0,375198
1642821300000,36578.0,36643.0,36477.0,36514.0,190939
1642822200000,36508.0,36573.0,36000.0,36108.0,814933
1642823100000,36108.0,36337.0,36077.0,36310.0,356766
1642824000000,36311.0,36394.0,36237.0,36378.0,261070
1642824900000,36385.0,36385.0,36272.0,36272.0,118557
1642825800000,36269.0,36331.0,36176.0,36295.0,188121
1642826700000,36294.0,36324.0,36220.0,36257.0,131823
1642827600000,36257.0,36311.0,36157.0,36288.0,259874
1642828500000,36293.0,36317.0,36124.0,36124.0,208038
1642829400000,36124.0,36189.0,35860.0,35890.0,483963
1642830300000,35898.0,35977.0,35578.0,35723.0,692780
1642831200000,35724.0,35915.0,35676.0,35702.0,573088
1642832100000,35702.0,35827.0,35550.0,35557.0,343535
1642833000000,35553.0,35962.0,35380.0,35883.0,1396382
1642833900000,35883.0,35889.0,35600.0,35708.0,666760
1642834800000,35708.0,35864.0,35566.0,35712.0,475492
1642835700000,35724.0,35777.0,35222.0,35324.0,775133
1642836600000,35323.0,35553.0,35080.0,35525.0,857153
1642837500000,35529.0,35664.0,35385.0,35387.0,581845
1642838400000,35384.0,35748.0,35373.0,35607.0,501916
1642839300000,35607.0,35776.0,35459.0,35732.0,319544
1642840200000,35732.0,35781.0,35604.0,35637.0,196625
1642841100000,35636.0,35716.0,35549.0,35575.0,159618
1642842000000,35575.0,35705.0,35377.0,35488.0,497009
1642842900000,35490.0,35595.0,35340.0,35411.0,411672
1642843800000,35411.0,35466.0,34997.0,35132.0,985686
1642844700000,35131.0,35246.0,34639.0,34800.0,2129702
1642845600000,34800.0,34944.0,34000.0,34419.0,2125678
1642846500000,34420.0,35033.0,34243.0,34873.0,1183291
1642847400000,34874.0,35902.0,34850.0,35601.0,2002853
1642848300000,35589.0,35600.0,35191.0,35451.0,739661
1642849200000,35448.0,35634.0,35247.0,35262.0,493474
1642850100000,35262.0,35427.0,35222.0,35348.0,213146
1642851000000,35349.0,35400.0,34982.0,35039.0,425496
1642851900000,35040.0,35480.0,34778.0,35370.0,1163149
1642852800000,35370.0,35665.0,35313.0,35542.0,742711
1642853700000,35541.0,35850.0,35325.0,35345.0,872665
1642854600000,35354.0,35661.0,35354.0,35548.0,347798
1642855500000,35544.0,35840.0,35543.0,35738.0,520619
1642856400000,35737.0,35811.0,35552.0,35786.0,478039
1642857300000,35786.0,36169.0,35734.0,35757.0,1126040
1642858200000,35757.0,35829.0,35635.0,35693.0,592015
1642859100000,35693.0,35745.0,35502.0,35577.0,470448
1642860000000,35578.0,35628.0,35345.0,35360.0,487386
1642860900000,35360.0,35586.0,35360.0,35472.0,295089
1642861800000,35473.0,35646.0,35386.0,35477.0,312932
1642862700000,35478.0,35546.0,34971.0,34996.0,885398
1642863600000,34996.0,35299.0,34983.0,35101.0,667076
1642864500000,35102.0,35222.0,34938.0,35006.0,515566
1642865400000,35006.0,35136.0,34877.0,34991.0,640096
1642866300000,34991.0,35003.0,34792.0,34819.0,557972
1642867200000,34821.0,35470.0,34488.0,35325.0,2220670
1642868100000,35320.0,35469.0,35098.0,35223.0,1088540
1642869000000,35223.0,35306.0,35076.0,35156.0,473055
1642869900000,35156.0,35164.0,34814.0,35079.0,668162
1642870800000,35071.0,35187.0,34665.0,34828.0,695020
1642871700000,34827.0,34990.0,34577.0,34609.0,709675
1642872600000,34609.0,34788.0,34601.0,34721.0,507700
1642873500000,34701.0,34830.0,34457.0,34594.0,649299
1642874400000,34595.0,34638.0,34231.0,34478.0,1155144
1642875300000,34483.0,34750.0,34361.0,34479.0,981598
1642876200000,34479.0,34496.0,34275.0,34385.0,680828
1642877100000,34385.0,34650.0,34362.0,34372.0,660734
1642878000000,34377.0,34702.0,34377.0,34600.0,496487
1642878900000,34606.0,34701.0,34310.0,34404.0,663368
1642879800000,34414.0,34660.0,34414.0,34597.0,451761
1642880700000,34597.0,34830.0,34406.0,34516.0,618894
1642881600000,34516.0,35500.0,34418.0,35253.0,1601047
1642882500000,35253.0,35489.0,34823.0,34917.0,1475710
1642883400000,34917.0,35164.0,34915.0,34916.0,650283
1642884300000,34916.0,35499.0,34664.0,35271.0,1654426
1642885200000,35265.0,35325.0,35062.0,35090.0,467703
1642886100000,35091.0,35350.0,35081.0,35203.0,537053
1642887000000,35202.0,35519.0,35139.0,35464.0,602001
1642887900000,35467.0,35745.0,35300.0,35361.0,834643
1642888800000,35360.0,35371.0,35106.0,35225.0,719954
1642889700000,35225.0,35251.0,34991.0,34991.0,413631
1642890600000,34991.0,35077.0,34833.0,34899.0,416835
1642891500000,34899.0,34900.0,34701.0,34848.0,554529
1642892400000,34848.0,34945.0,34719.0,34931.0,367317
1642893300000,34931.0,35103.0,34871.0,35089.0,439858
1642894200000,35089.0,35089.0,34866.0,34883.0,331761
1642895100000,34882.0,35050.0,34863.0,35030.0,325290
1642896000000,35031.0,35252.0,34921.0,35137.0,610543
1642896900000,35138.0,35376.0,35075.0,35341.0,480100
1642897800000,35336.0,35408.0,35213.0,35221.0,367512
1642898700000,35221.0,35391.0,35220.0,35365.0,215960
1642899600000,35363.0,35363.0,35243.0,35275.0,163846
1642900500000,35275.0,35436.0,35234.0,35387.0,212686
1642901400000,35386.0,35485.0,35312.0,35369.0,219301
1642902300000,35369.0,35394.0,35271.0,35273.0,225328
1642903200000,35273.0,35305.0,35084.0,35100.0,236660
1642904100000,35101.0,35162.0,35072.0,35115.0,199069
1642905000000,35115.0,35226.0,34995.0,35000.0,277454
1642905900000,35000.0,35072.0,34768.0,34851.0,491390
1642906800000,34851.0,34939.0,34842.0,34860.0,290823
1642907700000,34865.0,34967.0,34765.0,34901.0,275604
1642908600000,34901.0,35072.0,34860.0,35023.0,207977
1642909500000,35031.0,35074.0,34967.0,35032.0,202467
1642910400000,35032.0,35165.0,34929.0,35157.0,290825
1642911300000,35158.0,35256.0,35078.0,35193.0,317149
1642912200000,35192.0,35242.0,35137.0,35174.0,195878
1642913100000,35162.0,35209.0,35119.0,35186.0,121274
1642914000000,35187.0,35247.0,34921.0,34973.0,390261
1642914900000,34969.0,35065.0,34910.0,35035.0,274296
1642915800000,35035.0,35184.0,35035.0,35110.0,231462
1642916700000,35109.0,35536.0,35050.0,35431.0,938097
1642917600000,35430.0,35507.0,35264.0,35291.0,354162
1642918500000,35290.0,35489.0,35269.0,35296.0,237865
1642919400000,35297.0,35327.0,35133.0,35217.0,263897
1642920300000,35217.0,35291.0,35171.0,35244.0,163260
1642921200000,35261.0,35469.0,35211.0,35466.0,300667
1642922100000,35466.0,35713.0,35453.0,35667.0,701360
1642923000000,35667.0,35739.0,35565.0,35656.0,223307
1642923900000,35657.0,35657.0,35527.0,35550.0,152800
1642924800000,35550.0,36037.0,35308.0,35668.0,1348408
1642925700000,35670.0,35776.0,35420.0,35463.0,477272
1642926600000,35454.0,35736.0,35437.0,35641.0,283357
1642927500000,35645.0,35811.0,35580.0,35811.0,160341
1642928400000,35814.0,35917.0,35720.0,35875.0,418126
1642929300000,35881.0,36014.0,35782.0,35991.0,326552
1642930200000,35990.0,36118.0,35873.0,35895.0,440739
1642931100000,35895.0,35961.0,35844.0,35865.0,172444
1642932000000,35865.0,35891.0,35696.0,35801.0,446046
1642932900000,35800.0,35840.0,35652.0,35804.0,326093
1642933800000,35804.0,35869.0,35751.0,35856.0,131879
1642934700000,35856.0,35920.0,35660.0,35880.0,287509
1642935600000,35890.0,35893.0,35795.0,35831.0,89461
1642936500000,35831.0,35850.0,35700.0,35721.0,176996
1642937400000,35721.0,35721.0,35610.0,35648.0,255457
1642938300000,35656.0,35717.0,35625.0,35679.0,104101
1642939200000,35680.0,35710.0,35574.0,35594.0,171482
1642940100000,35594.0,35766.0,35551.0,35677.0,450230
1642941000000,35679.0,35709.0,35606.0,35625.0,132185
1642941900000,35624.0,35818.0,35600.0,35780.0,193016
1642942800000,35781.0,35794.0,35689.0,35763.0,117680
1642943700000,35763.0,35880.0,35755.0,35839.0,183216
1642944600000,35840.0,35860.0,35769.0,35820.0,124641
1642945500000,35820.0,36022.0,35820.0,35940.0,308893
1642946400000,35941.0,36040.0,35722.0,35760.0,402264
1642947300000,35760.0,35760.0,35434.0,35591.0,723751
1642948200000,35592.0,35592.0,35341.0,35408.0,431147
1642949100000,35412.0,35461.0,35038.0,35321.0,1254131
1642950000000,35321.0,35348.0,35170.0,35181.0,286806
1642950900000,35184.0,35347.0,35183.0,35244.0,222661
1642951800000,35246.0,35246.0,35113.0,35166.0,232623
1642952700000,35166.0,35323.0,35103.0,35266.0,335196
1642953600000,35269.0,35416.0,35224.0,35306.0,411095
1642954500000,35305.0,35384.0,35171.0,35172.0,246683
1642955400000,35171.0,35249.0,35141.0,35192.0,123091
1642956300000,35191.0,35294.0,35170.0,35209.0,113189
1642957200000,35208.0,35330.0,35173.0,35302.0,116379
1642958100000,35303.0,35325.0,35226.0,35298.0,175399
1642959000000,35298.0,35376.0,35278.0,35332.0,144538
1642959900000,35331.0,35420.0,35296.0,35318.0,234403
1642960800000,35318.0,35376.0,35220.0,35233.0,271577
1642961700000,35234.0,35270.0,34985.0,35107.0,600737
1642962600000,35106.0,35211.0,35000.0,35120.0,405116
1642963500000,35119.0,35143.0,34866.0,34946.0,746220
1642964400000,34946.0,35042.0,34880.0,34908.0,266328
1642965300000,34909.0,35124.0,34811.0,35087.0,403145
1642966200000,35086.0,35199.0,34553.0,34706.0,1373419
1642967100000,34706.0,34873.0,34586.0,34764.0,975849
1642968000000,34763.0,35365.0,34694.0,35277.0,879343
1642968900000,35262.0,35370.0,35025.0,35070.0,765509
1642969800000,35070.0,35210.0,35039.0,35147.0,276584
1642970700000,35147.0,35270.0,35130.0,35262.0,246524
1642971600000,35259.0,35298.0,35062.0,35166.0,337236
1642972500000,35166.0,35427.0,35155.0,35279.0,471260
1642973400000,35279.0,35530.0,35191.0,35473.0,584732
1642974300000,35472.0,35534.0,35314.0,35333.0,344696
1642975200000,35324.0,35429.0,35259.0,35299.0,263156
1642976100000,35299.0,35450.0,35260.0,35354.0,279976
1642977000000,35354.0,35388.0,35311.0,35334.0,63671
1642977900000,35334.0,35520.0,35296.0,35488.0,221849
1642978800000,35489.0,36420.0,35361.0,36350.0,1686196
1642979700000,36350.0,36520.0,36161.0,36302.0,933459
1642980600000,36302.0,36306.0,36092.0,36185.0,755920
1642981500000,36186.0,36296.0,36184.0,36239.0,424673
1642982400000,36239.0,36239.0,35904.0,35956.0,453312
1642983300000,35966.0,36035.0,35755.0,35806.0,557091
1642984200000,35806.0,35914.0,35737.0,35764.0,438023
1642985100000,35764.0,35921.0,35761.0,35823.0,227795
1642986000000,35810.0,35967.0,35792.0,35872.0,209044
1642986900000,35872.0,36029.0,35788.0,35788.0,232430
1642987800000,35788.0,35788.0,35609.0,35666.0,299286
1642988700000,35665.0,35699.0,35581.0,35636.0,247641
1642989600000,35634.0,35692.0,35555.0,35594.0,237334
1642990500000,35593.0,35645.0,35525.0,35561.0,188329
1642991400000,35562.0,35614.0,35311.0,35397.0,382924
1642992300000,35396.0,35467.0,35144.0,35172.0,651066
1642993200000,35182.0,35308.0,35152.0,35297.0,334835
1642994100000,35303.0,35309.0,35186.0,35187.0,176471
1642995000000,35194.0,35283.0,35194.0,35245.0,140368
1642995900000,35244.0,35484.0,35244.0,35322.0,362412
1642996800000,35322.0,35449.0,35290.0,35335.0,338153
1642997700000,35335.0,35399.0,35316.0,35342.0,166918
1642998600000,35339.0,35359.0,35184.0,35213.0,185060
1642999500000,35212.0,35238.0,35044.0,35100.0,328830
1643000400000,35099.0,35099.0,34971.0,35045.0,391367
1643001300000,35045.0,35126.0,35010.0,35013.0,230275
1643002200000,35014.0,35085.0,34900.0,35027.0,298824
1643003100000,35028.0,35230.0,35024.0,35175.0,320803
1643004000000,35176.0,35190.0,35048.0,35105.0,194781
1643004900000,35101.0,35332.0,35080.0,35301.0,241879
1643005800000,35301.0,35325.0,35238.0,35320.0,151289
1643006700000,35323.0,35323.0,35244.0,35252.0,142087
1643007600000,35253.0,35253.0,35107.0,35120.0,206955
1643008500000,35121.0,35299.0,35121.0,35231.0,180571
1643009400000,35232.0,35277.0,34970.0,34981.0,265769
1643010300000,34981.0,35050.0,34807.0,34872.0,610223
1643011200000,34876.0,35026.0,34837.0,35015.0,381436
1643012100000,35015.0,35140.0,35006.0,35126.0,265768
1643013000000,35128.0,35206.0,35090.0,35133.0,220453
1643013900000,35133.0,35589.0,34766.0,34947.0,1936944
1643014800000,34940.0,35074.0,34880.0,34893.0,456163
1643015700000,34894.0,34927.0,34420.0,34711.0,1397359
1643016600000,34711.0,34811.0,34468.0,34508.0,561347
1643017500000,34504.0,34670.0,34420.0,34500.0,631802
1643018400000,34499.0,34576.0,33501.0,33849.0,3189265
1643019300000,33836.0,33948.0,33483.0,33520.0,2648115
1643020200000,33520.0,33751.0,33402.0,33588.0,1391883
1643021100000,33587.0,33720.0,33243.0,33265.0,2025399
1643022000000,33265.0,33900.0,33022.0,33848.0,3283749
1643022900000,33854.0,34246.0,33675.0,33769.0,1630474
1643023800000,33769.0,33947.0,33591.0,33837.0,649695
1643024700000,33837.0,33966.0,33625.0,33694.0,663733
1643025600000,33694.0,33812.0,33529.0,33637.0,592028
1643026500000,33635.0,33653.0,33402.0,33576.0,908739
1643027400000,33573.0,33659.0,33314.0,33365.0,1033867
1643028300000,33378.0,33690.0,32999.0,33079.0,2330197
1643029200000,33079.0,33728.0,32898.0,33456.0,2591437
1643030100000,33443.0,33636.0,33296.0,33500.0,678067
1643031000000,33500.0,33600.0,33231.0,33346.0,555884
1643031900000,33327.0,33570.0,33319.0,33325.0,376420
1643032800000,33313.0,33364.0,33090.0,33349.0,1060805
1643033700000,33346.0,33646.0,33314.0,33571.0,714862
1643034600000,33582.0,34145.0,33371.0,33682.0,2244765
1643035500000,33687.0,33813.0,33432.0,33607.0,1007697
1643036400000,33608.0,33776.0,33200.0,33435.0,995951
1643037300000,33434.0,34045.0,33304.0,33847.0,1207660
1643038200000,33846.0,34284.0,33831.0,34248.0,1257400
1643039100000,34241.0,34336.0,33905.0,34197.0,831446
1643040000000,34200.0,34205.0,33964.0,34162.0,946142
1643040900000,34161.0,34479.0,34142.0,34407.0,1081306
1643041800000,34407.0,34517.0,33916.0,34074.0,1033156
1643042700000,34068.0,34379.0,33763.0,34368.0,1217276
1643043600000,34369.0,34400.0,34144.0,34263.0,957141
1643044500000,34262.0,34746.0,34101.0,34605.0,1373533
1643045400000,34605.0,35354.0,34531.0,35235.0,1917383
1643046300000,35244.0,35488.0,35161.0,35322.0,1401508
